Language	Fraction	DepLen	DepLenBest	DepLenBest1	DepLen1	DepLenReal
Persian_2.6	3	-7.51338195801	-4.70826864243	-107.168731689	-109.037467957	-108.647285461
Persian_2.6	4	-7.26803445816	-4.32067203522	-94.1160202026	-95.4970321655	-95.1532287598
Persian_2.6	5	-6.69320726395	-3.78682160378	-77.6002578735	-78.4760284424	-78.2416000366
Persian_2.6	6	-5.80874729156	-3.06382417679	-57.0664100647	-57.3327865601	-57.2074928284
Persian_2.6	7	-4.59419155121	-2.14237737656	-31.6245479584	-31.1800384521	-31.1713180542
Persian_2.6	8	-2.98319005966	-0.958914756775	0.944444417953	2.20633077621	2.02558135986
Persian_2.6	9	-0.72305470705	0.655555546284	46.2503890991	48.2858314514	47.9020652771
Persian_2.6	10	3.74414658546	3.72015500069	127.092765808	129.852767944	129.306716919
Naija_2.6	0	-2.88618922234	-2.8649263382	-46.3481941223	-47.5310249329	-43.5979919434
Naija_2.6	1	-4.07276439667	-3.21325302124	-45.0560913086	-46.2004852295	-42.4908981323
Naija_2.6	2	-4.41752290726	-3.21325302124	-42.6153945923	-43.6927070618	-40.3385543823
Naija_2.6	3	-4.48536109924	-3.06091022491	-39.206829071	-40.1696815491	-37.2884864807
Naija_2.6	4	-4.34012746811	-2.86091041565	-34.6713523865	-35.4949531555	-33.1827316284
Naija_2.6	5	-4.13864946365	-2.5969209671	-28.8949127197	-29.5490341187	-27.8831329346
Naija_2.6	6	-3.76730799675	-2.19692111015	-21.6844711304	-22.1223011017	-21.1821956635
Naija_2.6	7	-3.23946237564	-1.72623825073	-12.7364120483	-12.8907728195	-12.8006696701
Naija_2.6	8	-2.50534558296	-1.1032128334	-1.02530121803	-0.882571935654	-1.82824635506
Naija_2.6	9	-1.23958277702	-0.149263724685	15.5120477676	16.1111488342	13.8815259933
Naija_2.6	10	2.88618922234	2.8649263382	46.3481941223	47.5310249329	43.5979919434
Croatian_2.6	0	-4.55946731567	-4.58626937866	-61.7658576965	-63.5889472961	-57.7409629822
Croatian_2.6	1	-6.27932167053	-5.2934756279	-59.1318473816	-60.8561820984	-55.3504219055
Croatian_2.6	2	-7.01034784317	-5.43146181107	-54.2746086121	-55.8384284973	-50.9021377563
Croatian_2.6	3	-7.31181621552	-5.39349842072	-47.8072280884	-49.1769332886	-44.9657859802
Croatian_2.6	4	-7.30451822281	-5.19345283508	-39.8470115662	-40.9606437683	-37.5879745483
Croatian_2.6	5	-7.08651447296	-4.90997934341	-30.263469696	-31.0840606689	-28.6886787415
Croatian_2.6	6	-6.60422563553	-4.45760393143	-18.9327125549	-19.4069252014	-18.1294612885
Croatian_2.6	7	-5.78564548492	-3.77199363708	-5.48101854324	-5.54475641251	-5.59729480743
Croatian_2.6	8	-4.37667179108	-2.56853818893	10.7085704803	11.1070432663	9.53637218475
Croatian_2.6	9	-1.79502427578	-0.393498510122	30.9590816498	31.9579524994	28.5045471191
Croatian_2.6	10	4.55946731567	4.58626937866	61.7658576965	63.5889472961	57.7409629822
Afrikaans_2.6	0	-3.02784633636	-3.34170675278	-101.230880737	-103.331710815	-102.885848999
Afrikaans_2.6	1	-5.77282476425	-5.00480222702	-97.2885131836	-99.2086257935	-98.8141860962
Afrikaans_2.6	2	-6.9520945549	-5.31584787369	-90.0679702759	-91.702583313	-91.4008102417
Afrikaans_2.6	3	-7.53098106384	-5.34318447113	-80.2002182007	-81.5023803711	-81.2294082642
Afrikaans_2.6	4	-7.59355163574	-5.14370155334	-67.9438476562	-68.893196106	-68.7233123779
Afrikaans_2.6	5	-7.39335107803	-4.87698554993	-53.2914657593	-53.8709373474	-53.8042106628
Afrikaans_2.6	6	-6.94840192795	-4.44551181793	-35.60546875	-35.719203949	-35.7628364563
Afrikaans_2.6	7	-6.09735918045	-3.78869605064	-14.3125228882	-13.8753805161	-14.1691913605
Afrikaans_2.6	8	-4.67836523056	-2.70114517212	11.3394899368	12.2728748322	11.8064279556
Afrikaans_2.6	9	-2.38365602493	-0.837827861309	44.8592529297	46.3623542786	45.9128189087
Afrikaans_2.6	10	3.02784633636	3.34170675278	101.230880737	103.331710815	102.885848999
Kazakh_2.6	0	-0.597232282162	0.0793036743999	-23.1779499054	-24.0355072021	-23.7717609406
Kazakh_2.6	1	-1.74837434292	-1.04642164707	-22.4274654388	-23.2580242157	-22.9903297424
Kazakh_2.6	2	-2.32433247566	-1.59187626839	-21.0348167419	-21.8225746155	-21.5473880768
Kazakh_2.6	3	-2.58349466324	-1.88201165199	-19.1586074829	-19.8270339966	-19.5589942932
Kazakh_2.6	4	-2.77418994904	-2.07930374146	-16.8375244141	-17.3386955261	-17.059961319
Kazakh_2.6	5	-2.77264380455	-2.12185692787	-13.8201160431	-14.18156147	-13.8994197845
Kazakh_2.6	6	-2.59393882751	-2.04835581779	-10.2263059616	-10.4117288589	-10.1895551682
Kazakh_2.6	7	-2.25432062149	-1.85106384754	-6.03675031662	-6.00327062607	-5.87234020233
Kazakh_2.6	8	-1.69460821152	-1.48742747307	-0.555125713348	-0.24755859375	-0.255319148302
Kazakh_2.6	9	-0.880376040936	-1.0	7.12765979767	7.69284725189	7.60928440094
Kazakh_2.6	10	0.597232282162	-0.0793036743999	23.1779499054	24.0355072021	23.7717609406
Slovenian_2.6	0	-4.25489902496	-3.99750137329	-49.2626991272	-50.9832763672	-46.1612129211
Slovenian_2.6	1	-5.65480661392	-4.57430124283	-47.6805458069	-49.3630981445	-44.6525878906
Slovenian_2.6	2	-6.22412538528	-4.67162418365	-44.4241523743	-46.012676239	-41.6301002502
Slovenian_2.6	3	-6.43547916412	-4.60618686676	-39.8585357666	-41.3099555969	-37.3538360596
Slovenian_2.6	4	-6.38101530075	-4.40606784821	-33.9901237488	-35.2616844177	-31.8770961761
Slovenian_2.6	5	-6.15077114105	-4.09363460541	-26.783700943	-27.826839447	-25.1839389801
Slovenian_2.6	6	-5.68825960159	-3.65984535217	-18.0331935883	-18.7579078674	-17.0552043915
Slovenian_2.6	7	-4.96535730362	-3.02427124977	-7.39809656143	-7.70779275894	-7.17204046249
Slovenian_2.6	8	-3.79236268997	-2.0591313839	5.76192760468	5.91328620911	5.1165971756
Slovenian_2.6	9	-1.58389878273	-0.293277800083	22.4793567657	23.2306480408	20.7986907959
Slovenian_2.6	10	4.25489902496	3.99750137329	49.2626991272	50.9832763672	46.1612129211
Urdu_2.6	0	-10.3016862869	-6.84192943573	-114.340713501	-120.289810181	-110.56022644
Urdu_2.6	1	-12.9906768799	-9.74150466919	-109.673545837	-115.268318176	-105.868476868
Urdu_2.6	2	-13.8403463364	-10.4629850388	-101.152305603	-106.21950531	-97.598449707
Urdu_2.6	3	-14.0921430588	-10.6234827042	-89.7445373535	-94.1045761108	-86.5823745728
Urdu_2.6	4	-13.911365509	-10.4993934631	-75.3091659546	-78.8378372192	-72.7504577637
Urdu_2.6	5	-13.2915267944	-10.1243934631	-57.7882270813	-60.3882865906	-55.800819397
Urdu_2.6	6	-12.1953039169	-9.43719673157	-36.8707542419	-38.3704528809	-35.7334632874
Urdu_2.6	7	-10.4579181671	-8.33707523346	-11.9299154282	-12.1280956268	-11.9152002335
Urdu_2.6	8	-7.46191930771	-6.1838593483	17.7387733459	19.1264610291	16.6567058563
Urdu_2.6	9	-1.77975261211	-1.79035198689	55.0530929565	58.3174667358	52.6576156616
Urdu_2.6	10	10.3016862869	6.84192943573	114.340713501	120.289810181	110.56022644
Erzya_2.6	0	-0.269582182169	-0.539722561836	-23.791929245	-24.2041378021	-23.6128616333
Erzya_2.6	1	-1.6782681942	-1.4981085062	-23.1765441895	-23.5749435425	-23.0378303528
Erzya_2.6	2	-2.24592971802	-1.81588900089	-22.0088272095	-22.3783416748	-21.8802013397
Erzya_2.6	3	-2.5190410614	-1.98991167545	-20.3341732025	-20.6506443024	-20.182849884
Erzya_2.6	4	-2.64740204811	-1.98991167545	-18.0996208191	-18.3583164215	-17.9255981445
Erzya_2.6	5	-2.622184515	-1.95712482929	-15.1916770935	-15.3863554001	-14.9974775314
Erzya_2.6	6	-2.42926645279	-1.75788152218	-11.4438838959	-11.5673151016	-11.3051700592
Erzya_2.6	7	-2.22752022743	-1.55611598492	-6.57881450653	-6.62002182007	-6.57124853134
Erzya_2.6	8	-1.8880828619	-1.2509458065	-0.288776785135	-0.20906072855	-0.326607823372
Erzya_2.6	9	-1.35749340057	-0.784363150597	8.27112197876	8.50785064697	8.14249706268
Erzya_2.6	10	0.269582182169	0.539722561836	23.791929245	24.2041378021	23.6128616333
Indonesian_2.6	0	-7.30506467819	-6.7125749588	-64.9800872803	-66.8413238525	-58.4935646057
Indonesian_2.6	1	-8.6900138855	-7.14041900635	-62.2627258301	-64.0238723755	-56.357334137
Indonesian_2.6	2	-9.03270339966	-7.08862257004	-57.807636261	-59.3815689087	-52.7142219543
Indonesian_2.6	3	-8.9700460434	-6.88862276077	-52.0375747681	-53.3718452454	-47.8914680481
Indonesian_2.6	4	-8.68237876892	-6.53443098068	-44.9606285095	-46.0285072327	-41.882484436
Indonesian_2.6	5	-8.07543468475	-5.95538902283	-36.5330848694	-37.2747993469	-34.6115264893
Indonesian_2.6	6	-7.09035539627	-5.06287431717	-26.5543422699	-26.8916416168	-25.8767967224
Indonesian_2.6	7	-5.6107134819	-3.80029940605	-14.6055393219	-14.5333852768	-15.2896709442
Indonesian_2.6	8	-3.41087436676	-1.92964076996	0.270808368921	0.821542859077	-2.10164666176
Indonesian_2.6	9	0.0645899623632	0.917365252972	20.3477554321	21.4592151642	16.1459579468
Indonesian_2.6	10	7.30506467819	6.7125749588	64.9800872803	66.8413238525	58.4935646057
Welsh_2.6	0	-4.12589979172	-5.10627412796	-55.5953903198	-56.2852745056	-50.7170295715
Welsh_2.6	1	-5.91573286057	-5.70550584793	-53.7170295715	-54.3695983887	-49.0384140015
Welsh_2.6	2	-6.78043603897	-5.85531377792	-49.864276886	-50.4610290527	-45.5633811951
Welsh_2.6	3	-7.23416757584	-5.85531377792	-44.3008956909	-44.8509559631	-40.469909668
Welsh_2.6	4	-7.37691926956	-5.75160074234	-36.9372596741	-37.3976593018	-33.8681182861
Welsh_2.6	5	-7.26066923141	-5.55057621002	-27.8181819916	-28.1423912048	-25.6927013397
Welsh_2.6	6	-7.01408720016	-5.22407150269	-17.3149814606	-17.5375576019	-16.0422534943
Welsh_2.6	7	-6.51464986801	-4.72215127945	-5.11395645142	-5.24929237366	-4.92061471939
Welsh_2.6	8	-5.43678045273	-3.63508319855	9.48655605316	9.55076885223	8.34827136993
Welsh_2.6	9	-2.9005420208	-1.23943662643	27.1984634399	27.5498466492	24.836107254
Welsh_2.6	10	4.12589979172	5.10627412796	55.5953903198	56.2852745056	50.7170295715
Irish_2.6	0	0.709598362446	-1.25784564018	-114.546646118	-114.979072571	-114.586936951
Irish_2.6	1	-1.73612844944	-2.47413063049	-112.759544373	-113.173561096	-112.698898315
Irish_2.6	2	-2.99749612808	-2.99830365181	-108.432991028	-108.810203552	-108.206954956
Irish_2.6	3	-3.82777714729	-3.28329086304	-101.929176331	-102.262115479	-101.601356506
Irish_2.6	4	-4.35783338547	-3.48346066475	-93.5873641968	-93.8722686768	-93.0466461182
Irish_2.6	5	-4.66552257538	-3.51823568344	-83.0657348633	-83.3022232056	-82.4105148315
Irish_2.6	6	-4.823097229	-3.51823568344	-70.0937271118	-70.2855072021	-69.3977966309
Irish_2.6	7	-4.78662776947	-3.33842229843	-54.3838005066	-54.4955291748	-53.6259536743
Irish_2.6	8	-4.56985569	-3.04156064987	-34.3134002686	-34.332233429	-33.5877876282
Irish_2.6	9	-3.96253848076	-2.31721806526	-5.93765926361	-5.85898399353	-5.31382513046
Irish_2.6	10	-0.709598362446	1.25784564018	114.546646118	114.979072571	114.586936951
German_2.6	0	-4.86609077454	-4.14003324509	-60.0982475281	-62.72315979	-62.9965553284
German_2.6	1	-6.73795700073	-5.25377178192	-58.0235099792	-60.5184288025	-60.9213867188
German_2.6	2	-7.56743240356	-5.63214969635	-53.6657714844	-55.905872345	-56.382522583
German_2.6	3	-7.86149549484	-5.71675109863	-47.6010322571	-49.5073547363	-50.0347213745
German_2.6	4	-7.72873830795	-5.50251865387	-39.9435348511	-41.4512329102	-42.0053634644
German_2.6	5	-7.23687934875	-5.03996706009	-30.6543941498	-31.6950511932	-32.2374572754
German_2.6	6	-6.37611627579	-4.3572845459	-19.5669441223	-20.0757961273	-20.5801258087
German_2.6	7	-5.1072306633	-3.36961722374	-6.40581130981	-6.3154835701	-6.75849819183
German_2.6	8	-3.29433178902	-1.93339836597	9.42205619812	10.1963567734	9.85569667816
German_2.6	9	-0.581406235695	0.205276563764	29.2022895813	30.7814502716	30.6312065125
German_2.6	10	4.86609077454	4.14003324509	60.0982475281	62.72315979	62.9965553284
Maltese_2.6	0	-7.12313175201	-7.0092420578	-67.0751724243	-68.8218383789	-60.3696861267
Maltese_2.6	1	-8.83017063141	-7.54035758972	-64.8521270752	-66.53099823	-58.3733825684
Maltese_2.6	2	-9.40250968933	-7.66235351562	-60.1731376648	-61.7343139648	-54.2304382324
Maltese_2.6	3	-9.56478500366	-7.571164608	-53.544670105	-54.9489135742	-48.4707336426
Maltese_2.6	4	-9.40349578857	-7.36783742905	-45.0800971985	-46.2971572876	-40.9316062927
Maltese_2.6	5	-9.01758098602	-6.91189146042	-34.6561927795	-35.634262085	-31.6956253052
Maltese_2.6	6	-8.25043773651	-6.188539505	-22.2865066528	-22.9356079102	-20.7393722534
Maltese_2.6	7	-7.00669336319	-5.03142309189	-7.56931591034	-7.85885763168	-7.43438100815
Maltese_2.6	8	-4.97744512558	-3.23351812363	9.83179283142	9.93702316284	8.1515712738
Maltese_2.6	9	-1.53490567207	-0.125693157315	31.7701778412	32.439617157	28.0086269379
Maltese_2.6	10	7.12313175201	7.0092420578	67.0751724243	68.8218383789	60.3696861267
Classical_Chinese_2.6	0	-0.52003455162	-0.321011900902	-8.57901096344	-8.94420433044	-8.3411693573
Classical_Chinese_2.6	1	-1.2051358223	-0.955873847008	-8.17794895172	-8.54318714142	-7.99382019043
Classical_Chinese_2.6	2	-1.46844506264	-1.16241192818	-7.5449347496	-7.91024255753	-7.38668107986
Classical_Chinese_2.6	3	-1.66090643406	-1.36017096043	-6.74465751648	-7.06003189087	-6.58640384674
Classical_Chinese_2.6	4	-1.68283975124	-1.36017096043	-5.77053260803	-6.03927516937	-5.70723104477
Classical_Chinese_2.6	5	-1.56314563751	-1.31916368008	-4.59368133545	-4.83233833313	-4.589407444
Classical_Chinese_2.6	6	-1.36321187019	-1.1192098856	-3.1719417572	-3.34960865974	-3.24875831604
Classical_Chinese_2.6	7	-1.14668107033	-0.919256091118	-1.44351387024	-1.5282818079	-1.57323551178
Classical_Chinese_2.6	8	-0.800452411175	-0.706249296665	0.716587722301	0.72346663475	0.532574772835
Classical_Chinese_2.6	9	-0.333767086267	-0.306341677904	3.55891180038	3.7057864666	3.32904005051
Classical_Chinese_2.6	10	0.52003455162	0.321011900902	8.57901096344	8.94420433044	8.3411693573
Romanian_2.6	0	-2.60777616501	-3.28277134895	-59.6219520569	-60.7874107361	-57.0166511536
Romanian_2.6	1	-4.31486701965	-3.89040708542	-57.0780410767	-58.1935653687	-54.6322517395
Romanian_2.6	2	-5.07351636887	-4.05204963684	-52.5324783325	-53.5586967468	-50.3691215515
Romanian_2.6	3	-5.44723510742	-4.05204963684	-46.6096611023	-47.5155792236	-44.7934150696
Romanian_2.6	4	-5.56636810303	-3.91306734085	-39.3157653809	-40.0642814636	-37.9573936462
Romanian_2.6	5	-5.46019172668	-3.71303987503	-30.5731983185	-31.1261901855	-29.7104644775
Romanian_2.6	6	-5.19186162949	-3.35775589943	-20.2185325623	-20.5505409241	-19.8921585083
Romanian_2.6	7	-4.7062497139	-2.8813431263	-8.02750110626	-8.09468364716	-8.28555202484
Romanian_2.6	8	-3.91788434982	-2.18656873703	6.64523124695	6.87830257416	5.71190690994
Romanian_2.6	9	-2.38612174988	-0.863214969635	25.522315979	26.1537055969	23.8574810028
Romanian_2.6	10	2.60777616501	3.28277134895	59.6219520569	60.7874107361	57.0166511536
Spanish_2.6	0	-6.33855009079	-6.752389431	-86.954460144	-89.1544647217	-80.611541748
Spanish_2.6	1	-8.54194545746	-7.45764398575	-83.3015213013	-85.3793411255	-77.3474273682
Spanish_2.6	2	-9.47270298004	-7.60787630081	-76.3896102905	-78.2587814331	-71.0989685059
Spanish_2.6	3	-9.89867210388	-7.60507440567	-66.9723052979	-68.5766143799	-62.5400733948
Spanish_2.6	4	-9.97211170197	-7.40505886078	-55.2125091553	-56.5070343018	-51.7887191772
Spanish_2.6	5	-9.75902843475	-7.10985279083	-41.0783195496	-42.0157470703	-38.8192710876
Spanish_2.6	6	-9.20869445801	-6.57206439972	-24.4369754791	-24.9583683014	-23.4881019592
Spanish_2.6	7	-8.11443519592	-5.56930112839	-5.06396579742	-5.12202072144	-5.55392837524
Spanish_2.6	8	-6.16118907928	-3.8108086586	17.6425552368	18.1327533722	15.4917860031
Spanish_2.6	9	-2.55394053459	-0.610294401646	45.2290153503	46.4404563904	41.2012634277
Spanish_2.6	10	6.33855009079	6.752389431	86.954460144	89.1544647217	80.611541748
Finnish_2.6	0	-1.13558030128	-1.29609525204	-32.5918579102	-33.4488639832	-31.4876194
Finnish_2.6	1	-2.59150314331	-2.28466677666	-31.8465232849	-32.6853752136	-30.7541904449
Finnish_2.6	2	-3.2162976265	-2.59790468216	-30.3262386322	-31.1115093231	-29.2576198578
Finnish_2.6	3	-3.54814219475	-2.78123807907	-28.0749053955	-28.7975502014	-27.0753326416
Finnish_2.6	4	-3.70987582207	-2.78123807907	-25.0850944519	-25.7148628235	-24.183713913
Finnish_2.6	5	-3.70479083061	-2.73114275932	-21.3287143707	-21.843919754	-20.5573329926
Finnish_2.6	6	-3.52328681946	-2.53114295006	-16.6569042206	-17.0292110443	-16.0414295197
Finnish_2.6	7	-3.27617883682	-2.29847621918	-10.8549995422	-11.0453615189	-10.4541902542
Finnish_2.6	8	-2.79455065727	-1.8864761591	-3.51300001144	-3.46091961861	-3.44695234299
Finnish_2.6	9	-1.93672204018	-1.17590475082	6.49557161331	6.85848236084	6.15533351898
Finnish_2.6	10	1.13558030128	1.29609525204	32.5918579102	33.4488639832	31.4876194
English_2.6	0	-3.66736936569	-3.53222894669	-57.0110015869	-58.7269897461	-53.8729629517
English_2.6	1	-5.48877429962	-4.48865699768	-55.24426651	-56.8894081116	-52.1776885986
English_2.6	2	-6.28862142563	-4.77681732178	-51.5926055908	-53.080696106	-48.7255249023
English_2.6	3	-6.69469308853	-4.86436223984	-46.4259605408	-47.7055511475	-43.875125885
English_2.6	4	-6.81117105484	-4.81266736984	-39.757850647	-40.782661438	-37.6616249084
English_2.6	5	-6.6601524353	-4.61269140244	-31.5248260498	-32.2553901672	-29.9661903381
English_2.6	6	-6.40036344528	-4.33661413193	-21.5969276428	-21.9998340607	-20.6745491028
English_2.6	7	-5.83013296127	-3.86440205574	-9.58524417877	-9.62419986725	-9.40611362457
English_2.6	8	-4.72432613373	-3.00840234756	5.1283159256	5.53872346878	4.46376991272
English_2.6	9	-2.45097208023	-1.1861320734	24.1009883881	25.0389175415	22.4287204742
English_2.6	10	3.66736936569	3.53222894669	57.0110015869	58.7269897461	53.8729629517
Sanskrit_2.6	0	-1.32919192314	-0.923206746578	-22.2544307709	-23.0789985657	-22.8789024353
Sanskrit_2.6	1	-2.47346639633	-1.86582279205	-21.7405071259	-22.5651283264	-22.3666667938
Sanskrit_2.6	2	-2.7725071907	-2.12489461899	-20.7379741669	-21.5238857269	-21.3320674896
Sanskrit_2.6	3	-2.86574745178	-2.20421934128	-19.3286914825	-20.034324646	-19.8476791382
Sanskrit_2.6	4	-2.76938605309	-2.16033744812	-17.4080162048	-18.0249080658	-17.8552742004
Sanskrit_2.6	5	-2.56940484047	-1.96033751965	-14.9438819885	-15.4405241013	-15.2729959488
Sanskrit_2.6	6	-2.22395467758	-1.73586499691	-11.8696203232	-12.183886528	-12.0696201324
Sanskrit_2.6	7	-1.76897931099	-1.33586502075	-7.91350221634	-8.04033279419	-7.93881845474
Sanskrit_2.6	8	-1.13064646721	-0.876793265343	-2.79367089272	-2.68728160858	-2.62151908875
Sanskrit_2.6	9	-0.241452604532	-0.239662453532	4.3691983223	4.82302284241	4.75063276291
Sanskrit_2.6	10	1.32919192314	0.923206746578	22.2544307709	23.0789985657	22.8789024353
