"Language" "FileName" "CoarseDependency.x" "DH_Weight.x" "DistanceWeight.x" "Language_.x" "CoarseDependency.y" "DH_Weight.y" "DistanceWeight.y" "Language_.y" "OFartherThanS" "OSSameSide" "Order" "Family"
"328" "Erzya_2.6" 7789422 "obj" -3.79995 0.86049 "Erzya" "nsubj" -5.51615 -0.56365 "Erzya" TRUE TRUE "VSO" "Mordvin"
"329" "Erzya_2.6" 9044290 "obj" 0.00054 -0.11156 "Erzya" "nsubj" -0.10591 0.16418 "Erzya" FALSE FALSE "SVO" "Mordvin"
"330" "Erzya_2.6" 9058346 "obj" 4.58466 0.49273 "Erzya" "nsubj" 5.4781 1.38632 "Erzya" FALSE TRUE "SOV" "Mordvin"
"331" "Estonian_2.6" 1156326 "obj" -4.66782 1.53415 "Estonian" "nsubj" -4.49841 -0.16884 "Estonian" TRUE TRUE "VSO" "Finnic"
"332" "Estonian_2.6" 181636 "obj" -5.15422 1.5946 "Estonian" "nsubj" -4.94435 0.46462 "Estonian" TRUE TRUE "VSO" "Finnic"
"333" "Estonian_2.6" 189653 "obj" 5.07138 1.49377 "Estonian" "nsubj" 4.73427 -0.14897 "Estonian" TRUE TRUE "VSO" "Finnic"
"334" "Estonian_2.6" 3678936 "obj" 0.34137 0.7913 "Estonian" "nsubj" -0.13113 0.29213 "Estonian" TRUE FALSE "SVO" "Finnic"
"335" "Estonian_2.6" 3785504 "obj" -4.95766 0.2215 "Estonian" "nsubj" -5.10495 0.85931 "Estonian" FALSE TRUE "SOV" "Finnic"
"336" "Estonian_2.6" 3974708 "obj" 4.89394 1.43633 "Estonian" "nsubj" 4.15654 -0.45692 "Estonian" TRUE TRUE "VSO" "Finnic"
"337" "Estonian_2.6" 4112436 "obj" 0.36871 0.39429 "Estonian" "nsubj" -0.54908 0.52605 "Estonian" FALSE FALSE "SVO" "Finnic"
"338" "Estonian_2.6" 4397509 "obj" -4.76211 0.28886 "Estonian" "nsubj" -3.61554 1.00623 "Estonian" FALSE TRUE "SOV" "Finnic"
"339" "Estonian_2.6" 4423754 "obj" -0.71146 0.47345 "Estonian" "nsubj" -0.19535 0.19695 "Estonian" TRUE TRUE "VSO" "Finnic"
"340" "Estonian_2.6" 4697493 "obj" 5.10037 0.27523 "Estonian" "nsubj" 4.57466 0.2829 "Estonian" FALSE TRUE "SOV" "Finnic"
"341" "Estonian_2.6" 4949002 "obj" -0.0086 0.4975 "Estonian" "nsubj" -0.15839 0.10054 "Estonian" TRUE TRUE "VSO" "Finnic"
"342" "Estonian_2.6" 5115228 "obj" -4.49123 0.72657 "Estonian" "nsubj" -4.22505 0.83245 "Estonian" FALSE TRUE "SOV" "Finnic"
"343" "Estonian_2.6" 5117171 "obj" -4.37542 0.94922 "Estonian" "nsubj" -5.27692 -0.42158 "Estonian" TRUE TRUE "VSO" "Finnic"
"344" "Estonian_2.6" 5651729 "obj" 4.88284 1.22045 "Estonian" "nsubj" 5.11123 -1.25698 "Estonian" TRUE TRUE "VSO" "Finnic"
"345" "Estonian_2.6" 7501269 "obj" -5.01021 1.15288 "Estonian" "nsubj" -5.02368 -1.55349 "Estonian" TRUE TRUE "VSO" "Finnic"
"346" "Estonian_2.6" 8666700 "obj" 0.64059 0.72864 "Estonian" "nsubj" -0.28897 0.05442 "Estonian" TRUE FALSE "SVO" "Finnic"
"347" "Estonian_2.6" 926265 "obj" 0.24595 0.55949 "Estonian" "nsubj" -0.07627 -0.12726 "Estonian" TRUE FALSE "SVO" "Finnic"
"348" "Faroese_2.6" 1138472 "obj" -3.18336 -0.19541 "Faroese" "nsubj" 4.61211 -0.86604 "Faroese" TRUE FALSE "SVO" "Germanic"
"349" "Faroese_2.6" 1602392 "obj" 0.02786 0.41473 "Faroese" "nsubj" 0.09566 -0.99058 "Faroese" TRUE TRUE "VSO" "Germanic"
"350" "Faroese_2.6" 3050889 "obj" 0.27904 0.39706 "Faroese" "nsubj" 0.24178 -0.78797 "Faroese" TRUE TRUE "VSO" "Germanic"
"351" "Faroese_2.6" 3070589 "obj" -1.08198 0.87225 "Faroese" "nsubj" 4.47769 -0.98706 "Faroese" TRUE FALSE "SVO" "Germanic"
"352" "Faroese_2.6" 3396293 "obj" 3.0769 1.54213 "Faroese" "nsubj" 4.54164 -1.93217 "Faroese" TRUE TRUE "VSO" "Germanic"
"353" "Faroese_2.6" 362236 "obj" 0.09806 0.42967 "Faroese" "nsubj" -0.18395 -0.92222 "Faroese" TRUE FALSE "SVO" "Germanic"
"354" "Faroese_2.6" 3664060 "obj" 1.8451 1.21745 "Faroese" "nsubj" 4.39941 -1.80941 "Faroese" TRUE TRUE "VSO" "Germanic"
"355" "Faroese_2.6" 395687 "obj" 0.15738 0.78377 "Faroese" "nsubj" 4.66259 -1.05454 "Faroese" TRUE TRUE "VSO" "Germanic"
"356" "Faroese_2.6" 4760112 "obj" -2.51426 1.48351 "Faroese" "nsubj" 4.73183 -1.23739 "Faroese" TRUE FALSE "SVO" "Germanic"
"357" "Faroese_2.6" 5354917 "obj" -3.42351 0.53856 "Faroese" "nsubj" 3.23518 -1.74308 "Faroese" TRUE FALSE "SVO" "Germanic"
"358" "Faroese_2.6" 6120245 "obj" -2.85374 1.10457 "Faroese" "nsubj" -5.06475 -3.13431 "Faroese" TRUE TRUE "VSO" "Germanic"
"359" "Faroese_2.6" 7526228 "obj" 0.13919 0.26894 "Faroese" "nsubj" -0.06667 -1.00059 "Faroese" TRUE FALSE "SVO" "Germanic"
"360" "Faroese_2.6" 7659009 "obj" 3.68628 -0.02463 "Faroese" "nsubj" -4.98007 -1.65816 "Faroese" TRUE FALSE "SVO" "Germanic"
"361" "Faroese_2.6" 8202307 "obj" 1.27528 1.05807 "Faroese" "nsubj" -4.89714 -1.03384 "Faroese" TRUE FALSE "SVO" "Germanic"
"362" "Faroese_2.6" 9217774 "obj" -0.12255 0.45622 "Faroese" "nsubj" -0.26335 -1.03554 "Faroese" TRUE TRUE "VSO" "Germanic"
"363" "Finnish_2.6" 1760482 "obj" 0.14101 0.33614 "Finnish" "nsubj" 0.11354 0.09388 "Finnish" TRUE TRUE "VSO" "Finnic"
"364" "Finnish_2.6" 2050367 "obj" 4.84139 2.27538 "Finnish" "nsubj" 5.25099 -0.22221 "Finnish" TRUE TRUE "VSO" "Finnic"
"365" "Finnish_2.6" 260572 "obj" 4.00277 0.4708 "Finnish" "nsubj" -4.58745 0.11934 "Finnish" TRUE FALSE "SVO" "Finnic"
"366" "Finnish_2.6" 3397073 "obj" -4.79677 0.0581 "Finnish" "nsubj" 3.92988 0.88508 "Finnish" FALSE FALSE "SVO" "Finnic"
"367" "Finnish_2.6" 40674 "obj" 0.27387 0.68138 "Finnish" "nsubj" 0.00319 -0.30171 "Finnish" TRUE TRUE "VSO" "Finnic"
"368" "Finnish_2.6" 4657922 "obj" 4.77202 0.30665 "Finnish" "nsubj" -4.5555 -0.08395 "Finnish" TRUE FALSE "SVO" "Finnic"
"369" "Finnish_2.6" 5162735 "obj" 4.53515 1.14564 "Finnish" "nsubj" 3.6201 -0.24183 "Finnish" TRUE TRUE "VSO" "Finnic"
"370" "Finnish_2.6" 5876149 "obj" 4.04259 0.98622 "Finnish" "nsubj" -5.07643 0.32622 "Finnish" TRUE FALSE "SVO" "Finnic"
"371" "Finnish_2.6" 5952766 "obj" 4.21751 0.97052 "Finnish" "nsubj" 3.64967 -0.03768 "Finnish" TRUE TRUE "VSO" "Finnic"
"372" "Finnish_2.6" 7701479 "obj" 4.6688 0.18937 "Finnish" "nsubj" 4.10008 -0.77584 "Finnish" TRUE TRUE "VSO" "Finnic"
"373" "Finnish_2.6" 8118488 "obj" 0.76103 0.3547 "Finnish" "nsubj" 0.15696 -0.05007 "Finnish" TRUE TRUE "VSO" "Finnic"
"374" "Finnish_2.6" 8161624 "obj" 4.52826 1.49076 "Finnish" "nsubj" -4.37309 -0.44618 "Finnish" TRUE FALSE "SVO" "Finnic"
"375" "Finnish_2.6" 8163559 "obj" 0.01621 0.54228 "Finnish" "nsubj" 0.29193 -0.2172 "Finnish" TRUE TRUE "VSO" "Finnic"
"376" "Finnish_2.6" 8543274 "obj" -0.06203 0.2929 "Finnish" "nsubj" -0.29046 -0.03098 "Finnish" TRUE TRUE "VSO" "Finnic"
"377" "Finnish_2.6" 8585853 "obj" -0.40005 0.38774 "Finnish" "nsubj" -0.04902 0.07915 "Finnish" TRUE TRUE "VSO" "Finnic"
"378" "French_2.6" 1018204 "obj" 0.01971 1.44079 "French" "nsubj" -0.03707 0.35104 "French" TRUE FALSE "SVO" "Latin_Romance"
"379" "French_2.6" 18298 "obj" 5.16489 1.13565 "French" "nsubj" -4.78992 1.88337 "French" FALSE FALSE "SVO" "Latin_Romance"
"380" "French_2.6" 2645325 "obj" 5.3507 1.09079 "French" "nsubj" -4.27577 1.85685 "French" FALSE FALSE "SVO" "Latin_Romance"
"381" "French_2.6" 3557385 "obj" -4.41282 2.50938 "French" "nsubj" -4.6238 0.11604 "French" TRUE TRUE "VSO" "Latin_Romance"
"382" "French_2.6" 3915439 "obj" 4.51697 2.54008 "French" "nsubj" 4.45341 -0.03466 "French" TRUE TRUE "VSO" "Latin_Romance"
"383" "French_2.6" 4239797 "obj" 5.0445 0.72858 "French" "nsubj" -4.51292 1.30854 "French" FALSE FALSE "SVO" "Latin_Romance"
"384" "French_2.6" 4436001 "obj" -0.2068 1.27787 "French" "nsubj" 0.66917 0.22666 "French" TRUE FALSE "SVO" "Latin_Romance"
"385" "French_2.6" 4793153 "obj" 4.70488 1.32186 "French" "nsubj" -4.43191 0.8683 "French" TRUE FALSE "SVO" "Latin_Romance"
"386" "French_2.6" 5285974 "obj" -0.3413 1.31774 "French" "nsubj" 0.19646 0.18953 "French" TRUE FALSE "SVO" "Latin_Romance"
"387" "French_2.6" 6629635 "obj" 0.03762 1.35139 "French" "nsubj" 0.21297 0.25969 "French" TRUE TRUE "VSO" "Latin_Romance"
"388" "French_2.6" 8280497 "obj" 2.16737 1.9789 "French" "nsubj" 2.86309 -0.05088 "French" TRUE TRUE "VSO" "Latin_Romance"
"389" "French_2.6" 8958257 "obj" 4.5057 1.29022 "French" "nsubj" -3.68567 1.38077 "French" FALSE FALSE "SVO" "Latin_Romance"
"390" "French_2.6" 9006819 "obj" 4.57725 1.80948 "French" "nsubj" 3.38288 -0.12853 "French" TRUE TRUE "VSO" "Latin_Romance"
"391" "French_2.6" 9152073 "obj" 0.26791 1.36386 "French" "nsubj" -0.18266 0.21506 "French" TRUE FALSE "SVO" "Latin_Romance"
"392" "French_2.6" 9675882 "obj" 0.24118 1.34066 "French" "nsubj" -0.2522 0.41642 "French" TRUE FALSE "SVO" "Latin_Romance"
"393" "Galician_2.6" 2628490 "obj" -5.95308 2.70448 "Galician" "nsubj" 5.01544 2.02168 "Galician" TRUE FALSE "SVO" "Latin_Romance"
"394" "Galician_2.6" 2733298 "obj" 1.15033 1.9473 "Galician" "nsubj" 0.54167 0.40756 "Galician" TRUE TRUE "VSO" "Latin_Romance"
"395" "Galician_2.6" 2807085 "obj" -6.17768 1.06145 "Galician" "nsubj" 4.24795 1.80724 "Galician" FALSE FALSE "SVO" "Latin_Romance"
"396" "Galician_2.6" 3585856 "obj" 1.09172 1.79257 "Galician" "nsubj" 0.39348 0.42164 "Galician" TRUE TRUE "VSO" "Latin_Romance"
"397" "Galician_2.6" 3980224 "obj" -1.85789 1.77363 "Galician" "nsubj" -0.09275 0.30841 "Galician" TRUE TRUE "VSO" "Latin_Romance"
"398" "Galician_2.6" 4724583 "obj" -5.93962 3.15297 "Galician" "nsubj" -2.74432 -0.47206 "Galician" TRUE TRUE "VSO" "Latin_Romance"
"399" "Galician_2.6" 5127803 "obj" -1.84609 1.78344 "Galician" "nsubj" -0.36177 0.41283 "Galician" TRUE TRUE "VSO" "Latin_Romance"
"400" "Galician_2.6" 5695398 "obj" 5.81949 2.30575 "Galician" "nsubj" -4.48178 1.96552 "Galician" TRUE FALSE "SVO" "Latin_Romance"
"401" "Galician_2.6" 5699688 "obj" 5.83617 2.70183 "Galician" "nsubj" 2.6736 -0.4121 "Galician" TRUE TRUE "VSO" "Latin_Romance"
"402" "Galician_2.6" 696258 "obj" -1.83215 1.8797 "Galician" "nsubj" -0.13039 0.3463 "Galician" TRUE TRUE "VSO" "Latin_Romance"
"403" "Galician_2.6" 7200791 "obj" -5.69002 2.30241 "Galician" "nsubj" 3.67151 0.86905 "Galician" TRUE FALSE "SVO" "Latin_Romance"
"404" "Galician_2.6" 8304497 "obj" -5.88409 3.27112 "Galician" "nsubj" -2.55155 -0.2656 "Galician" TRUE TRUE "VSO" "Latin_Romance"
"405" "Galician_2.6" 8514125 "obj" 5.62907 2.23461 "Galician" "nsubj" -3.63787 1.30225 "Galician" TRUE FALSE "SVO" "Latin_Romance"
"406" "Galician_2.6" 8804672 "obj" -5.69811 2.79466 "Galician" "nsubj" 3.94023 1.22012 "Galician" TRUE FALSE "SVO" "Latin_Romance"
"407" "Galician_2.6" 9487238 "obj" 5.99623 2.6694 "Galician" "nsubj" 3.73015 -0.86851 "Galician" TRUE TRUE "VSO" "Latin_Romance"
"408" "German_2.6" 1496552 "obj" -0.69531 1.8728 "German" "nsubj" -0.02267 0.6424 "German" TRUE TRUE "VSO" "Germanic"
"409" "German_2.6" 1737218 "obj" 0.06388 1.50276 "German" "nsubj" 0.10665 0.7204 "German" TRUE TRUE "VSO" "Germanic"
"410" "German_2.6" 1767231 "obj" -1.08272 1.82384 "German" "nsubj" 0.56669 0.24642 "German" TRUE FALSE "SVO" "Germanic"
"411" "German_2.6" 3096407 "obj" 5.22685 2.74804 "German" "nsubj" -5.24327 1.42785 "German" TRUE FALSE "SVO" "Germanic"
"412" "German_2.6" 3199469 "obj" 5.08548 0.91706 "German" "nsubj" -5.10438 1.01398 "German" FALSE FALSE "SVO" "Germanic"
"413" "German_2.6" 394057 "obj" 5.42526 2.73311 "German" "nsubj" 5.10456 0.42855 "German" TRUE TRUE "VSO" "Germanic"
"414" "German_2.6" 4653806 "obj" 5.1931 2.81709 "German" "nsubj" 4.85808 1.28383 "German" TRUE TRUE "VSO" "Germanic"
"415" "German_2.6" 4946746 "obj" -4.67091 2.34115 "German" "nsubj" 5.07339 1.26251 "German" TRUE FALSE "SVO" "Germanic"
"416" "German_2.6" 5153027 "obj" 0.35872 1.70178 "German" "nsubj" -0.50612 0.46032 "German" TRUE FALSE "SVO" "Germanic"
"417" "German_2.6" 6690587 "obj" -4.73027 2.31254 "German" "nsubj" 5.30077 1.10554 "German" TRUE FALSE "SVO" "Germanic"
"418" "German_2.6" 7621800 "obj" -0.43672 1.75475 "German" "nsubj" 0.63135 0.65535 "German" TRUE FALSE "SVO" "Germanic"
"419" "German_2.6" 8138058 "obj" 4.73318 3.39375 "German" "nsubj" 4.69831 0.82251 "German" TRUE TRUE "VSO" "Germanic"
"420" "German_2.6" 9257160 "obj" 5.72452 2.88364 "German" "nsubj" 4.68004 0.26281 "German" TRUE TRUE "VSO" "Germanic"
"421" "German_2.6" 9376225 "obj" -5.66579 3.11861 "German" "nsubj" -5.27164 0.06834 "German" TRUE TRUE "VSO" "Germanic"
"422" "German_2.6" 9398750 "obj" 5.26768 3.3643 "German" "nsubj" 4.91325 0.48163 "German" TRUE TRUE "VSO" "Germanic"
"423" "Gothic_2.6" 1431769 "obj" 3.62065 -0.22388 "Gothic" "nsubj" -2.91969 0.46278 "Gothic" FALSE FALSE "SVO" "Germanic"
"424" "Gothic_2.6" 3106239 "obj" -0.20178 0.05271 "Gothic" "nsubj" 0.45631 0.60984 "Gothic" FALSE FALSE "SVO" "Germanic"
"425" "Gothic_2.6" 3582758 "obj" 0.03567 0.37956 "Gothic" "nsubj" -0.20063 0.27298 "Gothic" TRUE FALSE "SVO" "Germanic"
"426" "Gothic_2.6" 3708245 "obj" 0.05415 0.13751 "Gothic" "nsubj" -0.02367 0.25198 "Gothic" FALSE FALSE "SVO" "Germanic"
"427" "Gothic_2.6" 5072085 "obj" -0.2041 0.34872 "Gothic" "nsubj" -0.04007 0.04691 "Gothic" TRUE TRUE "VSO" "Germanic"
"428" "Gothic_2.6" 5078626 "obj" 4.38637 -0.37135 "Gothic" "nsubj" 3.60408 -0.84517 "Gothic" TRUE TRUE "VSO" "Germanic"
"429" "Gothic_2.6" 52169 "obj" -2.46748 -0.40429 "Gothic" "nsubj" 2.01098 -0.33163 "Gothic" FALSE FALSE "SVO" "Germanic"
"430" "Gothic_2.6" 5557138 "obj" -0.20689 0.03892 "Gothic" "nsubj" -0.13373 0.27662 "Gothic" FALSE TRUE "SOV" "Germanic"
"431" "Gothic_2.6" 5964484 "obj" 3.73189 -0.65181 "Gothic" "nsubj" -2.05312 0.73397 "Gothic" FALSE FALSE "SVO" "Germanic"
"432" "Gothic_2.6" 6217987 "obj" -0.05875 0.12925 "Gothic" "nsubj" 0.12067 0.14 "Gothic" FALSE FALSE "SVO" "Germanic"
"433" "Gothic_2.6" 7856294 "obj" -0.2137 0.27043 "Gothic" "nsubj" 0.02837 0.34415 "Gothic" FALSE FALSE "SVO" "Germanic"
"434" "Gothic_2.6" 8520295 "obj" -3.05167 0.47234 "Gothic" "nsubj" -3.4145 0.23415 "Gothic" TRUE TRUE "VSO" "Germanic"
"435" "Gothic_2.6" 8530779 "obj" 4.26267 0.17102 "Gothic" "nsubj" 3.10163 -0.21925 "Gothic" TRUE TRUE "VSO" "Germanic"
"436" "Gothic_2.6" 9273551 "obj" 2.64349 -0.03368 "Gothic" "nsubj" 3.22464 0.79552 "Gothic" FALSE TRUE "SOV" "Germanic"
"437" "Gothic_2.6" 9290357 "obj" -4.28976 0.50333 "Gothic" "nsubj" -4.19623 0.97777 "Gothic" FALSE TRUE "SOV" "Germanic"
"438" "Greek_2.6" 1488411 "obj" -4.21446 1.00002 "Greek" "nsubj" 5.08674 -0.35917 "Greek" TRUE FALSE "SVO" "Greek"
"439" "Greek_2.6" 1654672 "obj" 5.37142 1.44077 "Greek" "nsubj" -4.70486 0.88021 "Greek" TRUE FALSE "SVO" "Greek"
"440" "Greek_2.6" 1922080 "obj" -0.25497 1.02461 "Greek" "nsubj" 0.03793 -0.25307 "Greek" TRUE FALSE "SVO" "Greek"
"441" "Greek_2.6" 2734615 "obj" -0.10012 0.92206 "Greek" "nsubj" 0.29574 -0.13428 "Greek" TRUE FALSE "SVO" "Greek"
"442" "Greek_2.6" 4065430 "obj" -0.28909 1.09306 "Greek" "nsubj" 0.32419 -0.23202 "Greek" TRUE FALSE "SVO" "Greek"
"443" "Greek_2.6" 431871 "obj" 0.1889 1.02862 "Greek" "nsubj" -0.07909 -0.29533 "Greek" TRUE FALSE "SVO" "Greek"
"444" "Greek_2.6" 4367203 "obj" 4.5278 2.39766 "Greek" "nsubj" 4.02065 -0.83026 "Greek" TRUE TRUE "VSO" "Greek"
"445" "Greek_2.6" 4969936 "obj" -5.4811 0.85885 "Greek" "nsubj" 4.10119 0.45574 "Greek" TRUE FALSE "SVO" "Greek"
"446" "Greek_2.6" 5182954 "obj" -5.68434 0.37728 "Greek" "nsubj" 3.98072 0.95896 "Greek" FALSE FALSE "SVO" "Greek"
"447" "Greek_2.6" 6529701 "obj" -0.75137 0.95286 "Greek" "nsubj" 0.41331 -0.15944 "Greek" TRUE FALSE "SVO" "Greek"
"448" "Greek_2.6" 6662060 "obj" -5.62741 0.03727 "Greek" "nsubj" 4.55075 -0.16542 "Greek" TRUE FALSE "SVO" "Greek"
"449" "Greek_2.6" 7509484 "obj" -5.68353 1.22852 "Greek" "nsubj" -3.94223 -0.91711 "Greek" TRUE TRUE "VSO" "Greek"
"450" "Greek_2.6" 7712137 "obj" 5.39403 1.54724 "Greek" "nsubj" -4.30646 0.74627 "Greek" TRUE FALSE "SVO" "Greek"
"451" "Greek_2.6" 8422336 "obj" -5.30259 0.36988 "Greek" "nsubj" 4.87897 1.73229 "Greek" FALSE FALSE "SVO" "Greek"
"452" "Greek_2.6" 8753289 "obj" -0.07032 1.08384 "Greek" "nsubj" -0.21695 -0.30833 "Greek" TRUE TRUE "VSO" "Greek"
"453" "Hebrew_2.6" 1762362 "obj" -5.0054 -0.40298 "Hebrew" "nsubj" 4.40008 -0.16187 "Hebrew" FALSE FALSE "SVO" "Semitic"
"454" "Hebrew_2.6" 2070721 "obj" 4.30867 0.65543 "Hebrew" "nsubj" -4.63001 0.17847 "Hebrew" TRUE FALSE "SVO" "Semitic"
"455" "Hebrew_2.6" 3283028 "obj" 4.671 0.68449 "Hebrew" "nsubj" -5.40684 0.09716 "Hebrew" TRUE FALSE "SVO" "Semitic"
"456" "Hebrew_2.6" 3560808 "obj" 4.50528 -0.11882 "Hebrew" "nsubj" -5.12332 0.43725 "Hebrew" FALSE FALSE "SVO" "Semitic"
"457" "Hebrew_2.6" 398883 "obj" 4.99947 0.51586 "Hebrew" "nsubj" -4.89384 1.09516 "Hebrew" FALSE FALSE "SVO" "Semitic"
"458" "Hebrew_2.6" 4111293 "obj" 4.42701 0.38001 "Hebrew" "nsubj" -5.13059 0.35972 "Hebrew" TRUE FALSE "SVO" "Semitic"
"459" "Hebrew_2.6" 4238907 "obj" 4.47401 0.27943 "Hebrew" "nsubj" -4.87268 0.3247 "Hebrew" FALSE FALSE "SVO" "Semitic"
"460" "Hebrew_2.6" 4334210 "obj" -3.70174 1.46331 "Hebrew" "nsubj" -5.1699 -0.92789 "Hebrew" TRUE TRUE "VSO" "Semitic"
"461" "Hebrew_2.6" 7837429 "obj" -0.4254 0.71368 "Hebrew" "nsubj" 0.1528 -0.26208 "Hebrew" TRUE FALSE "SVO" "Semitic"
"462" "Hebrew_2.6" 7895487 "obj" -0.10775 0.48952 "Hebrew" "nsubj" 0.18695 -0.28339 "Hebrew" TRUE FALSE "SVO" "Semitic"
"463" "Hebrew_2.6" 793987 "obj" 3.75578 0.93975 "Hebrew" "nsubj" -4.01756 0.41109 "Hebrew" TRUE FALSE "SVO" "Semitic"
"464" "Hebrew_2.6" 9092382 "obj" -0.08322 0.67275 "Hebrew" "nsubj" 0.01039 -0.32798 "Hebrew" TRUE FALSE "SVO" "Semitic"
"465" "Hebrew_2.6" 9256864 "obj" -4.28707 0.55901 "Hebrew" "nsubj" -4.11431 -1.27714 "Hebrew" TRUE TRUE "VSO" "Semitic"
"466" "Hebrew_2.6" 9369895 "obj" -3.77367 1.42171 "Hebrew" "nsubj" -5.21382 -0.53425 "Hebrew" TRUE TRUE "VSO" "Semitic"
"467" "Hebrew_2.6" 9388052 "obj" 4.55041 0.65105 "Hebrew" "nsubj" -4.82958 0.50705 "Hebrew" TRUE FALSE "SVO" "Semitic"
"468" "Hindi_2.6" 1493538 "obj" 0.15789 1.24621 "Hindi" "nsubj" -0.12264 0.49553 "Hindi" TRUE FALSE "SVO" "Indic"
"469" "Hindi_2.6" 270253 "obj" -4.30728 0.87103 "Hindi" "nsubj" 4.00086 2.12996 "Hindi" FALSE FALSE "SVO" "Indic"
"470" "Hindi_2.6" 2902587 "obj" -4.88578 1.10548 "Hindi" "nsubj" 4.61606 1.86456 "Hindi" FALSE FALSE "SVO" "Indic"
"471" "Hindi_2.6" 3817821 "obj" 0.17694 1.19303 "Hindi" "nsubj" -0.19697 0.26897 "Hindi" TRUE FALSE "SVO" "Indic"
"472" "Hindi_2.6" 4865759 "obj" -5.19986 2.88774 "Hindi" "nsubj" -4.52989 1.07118 "Hindi" TRUE TRUE "VSO" "Indic"
"473" "Hindi_2.6" 5014999 "obj" 0.27942 1.25272 "Hindi" "nsubj" 0.30447 0.32305 "Hindi" TRUE TRUE "VSO" "Indic"
"474" "Hindi_2.6" 5307139 "obj" 4.45648 1.47039 "Hindi" "nsubj" -2.01761 1.75996 "Hindi" FALSE FALSE "SVO" "Indic"
"475" "Hindi_2.6" 5364810 "obj" -0.07144 1.41053 "Hindi" "nsubj" -0.12301 0.48911 "Hindi" TRUE TRUE "VSO" "Indic"
"476" "Hindi_2.6" 5441806 "obj" -5.23253 3.50678 "Hindi" "nsubj" -4.61914 1.79867 "Hindi" TRUE TRUE "VSO" "Indic"
"477" "Hindi_2.6" 5998057 "obj" -4.18991 0.0895 "Hindi" "nsubj" 4.14985 1.02055 "Hindi" FALSE FALSE "SVO" "Indic"
"478" "Hindi_2.6" 6988642 "obj" 0.36038 1.3435 "Hindi" "nsubj" -0.20653 0.34009 "Hindi" TRUE FALSE "SVO" "Indic"
"479" "Hindi_2.6" 7929009 "obj" -4.81877 1.01569 "Hindi" "nsubj" 3.93571 1.3284 "Hindi" FALSE FALSE "SVO" "Indic"
"480" "Hindi_2.6" 8215014 "obj" -5.10387 0.43118 "Hindi" "nsubj" 3.91603 1.04774 "Hindi" FALSE FALSE "SVO" "Indic"
"481" "Hindi_2.6" 9558658 "obj" -5.19403 0.82338 "Hindi" "nsubj" 4.41464 2.19127 "Hindi" FALSE FALSE "SVO" "Indic"
"482" "Hindi_2.6" 9951611 "obj" 4.84398 2.12657 "Hindi" "nsubj" 2.05676 1.46115 "Hindi" TRUE TRUE "VSO" "Indic"
"483" "Hungarian_2.6" 3173363 "obj" 4.76157 0.69712 "Hungarian" "nsubj" 5.3811 0.11219 "Hungarian" TRUE TRUE "VSO" "Ugric"
"484" "Hungarian_2.6" 3801580 "obj" 0.21974 0.58948 "Hungarian" "nsubj" -0.05521 0.36518 "Hungarian" TRUE FALSE "SVO" "Ugric"
"485" "Hungarian_2.6" 3926239 "obj" 0.03037 0.63392 "Hungarian" "nsubj" 0.26473 0.14592 "Hungarian" TRUE TRUE "VSO" "Ugric"
"486" "Hungarian_2.6" 4124256 "obj" 4.39184 2.48904 "Hungarian" "nsubj" 5.26352 0.51025 "Hungarian" TRUE TRUE "VSO" "Ugric"
"487" "Hungarian_2.6" 4149785 "obj" -4.06685 0.05188 "Hungarian" "nsubj" 5.24637 0.8473 "Hungarian" FALSE FALSE "SVO" "Ugric"
"488" "Hungarian_2.6" 5292121 "obj" -4.05622 -0.30304 "Hungarian" "nsubj" 5.19289 0.73963 "Hungarian" FALSE FALSE "SVO" "Ugric"
"489" "Hungarian_2.6" 5750572 "obj" 4.59075 -0.51814 "Hungarian" "nsubj" -4.75741 1.12802 "Hungarian" FALSE FALSE "SVO" "Ugric"
"490" "Hungarian_2.6" 6008281 "obj" 0.60344 0.7648 "Hungarian" "nsubj" 0.63584 0.36939 "Hungarian" TRUE TRUE "VSO" "Ugric"
"491" "Hungarian_2.6" 6074640 "obj" -4.12942 1.75171 "Hungarian" "nsubj" -5.28143 0.9657 "Hungarian" TRUE TRUE "VSO" "Ugric"
"492" "Hungarian_2.6" 7240475 "obj" -4.32608 0.56467 "Hungarian" "nsubj" 4.97102 0.42649 "Hungarian" TRUE FALSE "SVO" "Ugric"
"493" "Hungarian_2.6" 7858887 "obj" -4.04328 0.32159 "Hungarian" "nsubj" 5.32285 0.91545 "Hungarian" FALSE FALSE "SVO" "Ugric"
"494" "Hungarian_2.6" 8345715 "obj" -4.78822 1.43475 "Hungarian" "nsubj" 5.1001 2.07864 "Hungarian" FALSE FALSE "SVO" "Ugric"
"495" "Hungarian_2.6" 9205303 "obj" 3.9865 0.78971 "Hungarian" "nsubj" 5.19259 0.58702 "Hungarian" TRUE TRUE "VSO" "Ugric"
"496" "Hungarian_2.6" 9607192 "obj" 4.27055 0.29072 "Hungarian" "nsubj" -5.20882 1.19854 "Hungarian" FALSE FALSE "SVO" "Ugric"
"497" "Hungarian_2.6" 9926068 "obj" 0.05543 0.70252 "Hungarian" "nsubj" 1.37155 0.46899 "Hungarian" TRUE TRUE "VSO" "Ugric"
"498" "Icelandic_2.6" 1175430 "obj" -5.28876 0.34687 "Icelandic" "nsubj" 5.04607 -0.87666 "Icelandic" TRUE FALSE "SVO" "Germanic"
