"Language" "FileName" "CoarseDependency.x" "DH_Weight.x" "DependentPOS.x" "DistanceWeight.x" "HeadPOS.x" "Language_.x" "CoarseDependency.y" "DH_Weight.y" "DependentPOS.y" "DistanceWeight.y" "HeadPOS.y" "Language_.y" "OFartherThanS" "OSSameSide" "Order" "Family"
"279" "Czech_2.8" 5864486 "obj" -10.06012 "any" -1.05278 "any" "Czech" "nsubj" 5.38326 "any" 1.55527 "any" "Czech" FALSE FALSE "SVO" "Slavic"
"280" "Czech_2.8" 5882851 "obj" 10.01781 "any" 0.31646 "any" "Czech" "nsubj" -4.63447 "any" -0.79316 "any" "Czech" TRUE FALSE "SVO" "Slavic"
"281" "Czech_2.8" 5968296 "obj" 9.99909 "any" 0.4034 "any" "Czech" "nsubj" -0.96254 "any" -0.03309 "any" "Czech" TRUE FALSE "SVO" "Slavic"
"282" "Czech_2.8" 6576609 "obj" 10.04287 "any" 1.60812 "any" "Czech" "nsubj" -5.19938 "any" 0.11257 "any" "Czech" TRUE FALSE "SVO" "Slavic"
"283" "Czech_2.8" 7792961 "obj" -10.06032 "any" 2.17006 "any" "Czech" "nsubj" 5.24979 "any" -1.2424 "any" "Czech" TRUE FALSE "SVO" "Slavic"
"284" "Czech_2.8" 810989 "obj" 10.04126 "any" -1.99059 "any" "Czech" "nsubj" -5.88589 "any" 1.70333 "any" "Czech" FALSE FALSE "SVO" "Slavic"
"285" "Czech_2.8" 8188445 "obj" -9.97782 "any" -0.1147 "any" "Czech" "nsubj" 5.70565 "any" 0.36236 "any" "Czech" FALSE FALSE "SVO" "Slavic"
"286" "Czech_2.8" 8873659 "obj" 10.00097 "any" 0.24305 "any" "Czech" "nsubj" -2.24857 "any" -0.00372 "any" "Czech" TRUE FALSE "SVO" "Slavic"
"287" "Danish_2.8" 1573429 "obj" -9.98131 "any" -0.01805 "any" "Danish" "nsubj" 5.89673 "any" 0.13434 "any" "Danish" FALSE FALSE "SVO" "Germanic"
"288" "Danish_2.8" 2113291 "obj" -10.00006 "any" 1.2617 "any" "Danish" "nsubj" 5.76341 "any" -1.05716 "any" "Danish" TRUE FALSE "SVO" "Germanic"
"289" "Danish_2.8" 2730323 "obj" 10.00819 "any" 1.08667 "any" "Danish" "nsubj" -2.25641 "any" -1.03931 "any" "Danish" TRUE FALSE "SVO" "Germanic"
"290" "Danish_2.8" 2742822 "obj" 9.99552 "any" 0.44152 "any" "Danish" "nsubj" -6.35449 "any" -0.49021 "any" "Danish" TRUE FALSE "SVO" "Germanic"
"291" "Danish_2.8" 3263309 "obj" 10.00553 "any" 1.05518 "any" "Danish" "nsubj" -1.07732 "any" -1.46356 "any" "Danish" TRUE FALSE "SVO" "Germanic"
"292" "Danish_2.8" 3297898 "obj" -9.98871 "any" 2.0521 "any" "Danish" "nsubj" -5.74229 "any" -2.17485 "any" "Danish" TRUE TRUE "VSO" "Germanic"
"293" "Danish_2.8" 3724178 "obj" 10.00528 "any" -0.24576 "any" "Danish" "nsubj" -6.2762 "any" 0.04921 "any" "Danish" FALSE FALSE "SVO" "Germanic"
"294" "Danish_2.8" 5968976 "obj" -10.00745 "any" 0.89352 "any" "Danish" "nsubj" 2.24605 "any" -1.50598 "any" "Danish" TRUE FALSE "SVO" "Germanic"
"295" "Danish_2.8" 6082111 "obj" -10.00036 "any" 1.00543 "any" "Danish" "nsubj" 1.87101 "any" -1.23988 "any" "Danish" TRUE FALSE "SVO" "Germanic"
"296" "Danish_2.8" 6140706 "obj" -9.98506 "any" 1.93118 "any" "Danish" "nsubj" 5.72121 "any" -2.78388 "any" "Danish" TRUE FALSE "SVO" "Germanic"
"297" "Danish_2.8" 6231001 "obj" 10.0027 "any" 0.89027 "any" "Danish" "nsubj" -2.76965 "any" -1.39672 "any" "Danish" TRUE FALSE "SVO" "Germanic"
"298" "Danish_2.8" 8324536 "obj" -9.96928 "any" 0.68251 "any" "Danish" "nsubj" 6.39813 "any" 0.81394 "any" "Danish" FALSE FALSE "SVO" "Germanic"
"299" "Danish_2.8" 8848675 "obj" -9.99374 "any" 0.14035 "any" "Danish" "nsubj" 6.46901 "any" -0.92158 "any" "Danish" TRUE FALSE "SVO" "Germanic"
"300" "Danish_2.8" 9260655 "obj" 10.01043 "any" 1.09947 "any" "Danish" "nsubj" -2.37428 "any" -1.27281 "any" "Danish" TRUE FALSE "SVO" "Germanic"
"301" "Danish_2.8" 9573324 "obj" 10.00967 "any" 0.94691 "any" "Danish" "nsubj" -1.94645 "any" -1.29767 "any" "Danish" TRUE FALSE "SVO" "Germanic"
"302" "Dutch_2.8" 1606571 "obj" -9.99202 "any" 0.72737 "any" "Dutch" "nsubj" 6.11251 "any" 1.10328 "any" "Dutch" FALSE FALSE "SVO" "Germanic"
"303" "Dutch_2.8" 1666845 "obj" 10.02391 "any" 2.6923 "any" "Dutch" "nsubj" 6.43686 "any" -0.47741 "any" "Dutch" TRUE TRUE "VSO" "Germanic"
"304" "Dutch_2.8" 2041410 "obj" 10.00552 "any" 0.73336 "any" "Dutch" "nsubj" -6.12033 "any" 0.39841 "any" "Dutch" TRUE FALSE "SVO" "Germanic"
"305" "Dutch_2.8" 2485875 "obj" 10.05081 "any" -0.4258 "any" "Dutch" "nsubj" -5.95651 "any" 0.76338 "any" "Dutch" FALSE FALSE "SVO" "Germanic"
"306" "Dutch_2.8" 3443577 "obj" 10.05001 "any" 0.57371 "any" "Dutch" "nsubj" -6.27882 "any" 0.73975 "any" "Dutch" FALSE FALSE "SVO" "Germanic"
"307" "Dutch_2.8" 3890012 "obj" -10.02485 "any" 0.22019 "any" "Dutch" "nsubj" 6.36302 "any" 1.14714 "any" "Dutch" FALSE FALSE "SVO" "Germanic"
"308" "Dutch_2.8" 3917625 "obj" 10.01123 "any" 0.67375 "any" "Dutch" "nsubj" -6.26257 "any" 1.33247 "any" "Dutch" FALSE FALSE "SVO" "Germanic"
"309" "Dutch_2.8" 423658 "obj" -10.01231 "any" -0.58646 "any" "Dutch" "nsubj" 6.06313 "any" 1.36347 "any" "Dutch" FALSE FALSE "SVO" "Germanic"
"310" "Dutch_2.8" 4712263 "obj" -10.00238 "any" 0.50285 "any" "Dutch" "nsubj" 2.49756 "any" -0.15746 "any" "Dutch" TRUE FALSE "SVO" "Germanic"
"311" "Dutch_2.8" 4878030 "obj" -10.00604 "any" 1.97257 "any" "Dutch" "nsubj" -6.12693 "any" -0.36268 "any" "Dutch" TRUE TRUE "VSO" "Germanic"
"312" "Dutch_2.8" 5182377 "obj" 9.98278 "any" 0.24893 "any" "Dutch" "nsubj" -5.99861 "any" 1.77501 "any" "Dutch" FALSE FALSE "SVO" "Germanic"
"313" "Dutch_2.8" 6564625 "obj" -10.04789 "any" 0.59236 "any" "Dutch" "nsubj" 6.48851 "any" 1.06351 "any" "Dutch" FALSE FALSE "SVO" "Germanic"
"314" "Dutch_2.8" 6625386 "obj" -10.02742 "any" 2.34184 "any" "Dutch" "nsubj" -6.37657 "any" -1.00658 "any" "Dutch" TRUE TRUE "VSO" "Germanic"
"315" "Dutch_2.8" 8322531 "obj" -10.00212 "any" 0.59693 "any" "Dutch" "nsubj" 1.90814 "any" -0.424 "any" "Dutch" TRUE FALSE "SVO" "Germanic"
"316" "Dutch_2.8" 9902797 "obj" 9.99325 "any" 2.68621 "any" "Dutch" "nsubj" 6.21631 "any" -0.74349 "any" "Dutch" TRUE TRUE "VSO" "Germanic"
"317" "English_2.8" 1479201 "obj" -10.05568 "any" -0.36452 "any" "English" "nsubj" 5.09439 "any" 0.65119 "any" "English" FALSE FALSE "SVO" "Germanic"
"318" "English_2.8" 1909768 "obj" -9.95146 "any" -0.94256 "any" "English" "nsubj" 6.14375 "any" 1.27557 "any" "English" FALSE FALSE "SVO" "Germanic"
"319" "English_2.8" 2605100 "obj" 10.00738 "any" 0.41682 "any" "English" "nsubj" -1.06596 "any" -0.82123 "any" "English" TRUE FALSE "SVO" "Germanic"
"320" "English_2.8" 2898190 "obj" 9.99909 "any" 0.453 "any" "English" "nsubj" -2.1865 "any" -1.01233 "any" "English" TRUE FALSE "SVO" "Germanic"
"321" "English_2.8" 4483134 "obj" -10.11212 "any" -0.5046 "any" "English" "nsubj" 5.98503 "any" -0.00235 "any" "English" FALSE FALSE "SVO" "Germanic"
"322" "English_2.8" 4639588 "obj" -9.89076 "any" 1.93755 "any" "English" "nsubj" -4.91053 "any" -1.52152 "any" "English" TRUE TRUE "VSO" "Germanic"
"323" "English_2.8" 4796464 "obj" 10.00042 "any" 0.25459 "any" "English" "nsubj" -1.72246 "any" -1.10642 "any" "English" TRUE FALSE "SVO" "Germanic"
"324" "English_2.8" 5064966 "obj" -10.09759 "any" -0.23444 "any" "English" "nsubj" 6.16623 "any" 0.59083 "any" "English" FALSE FALSE "SVO" "Germanic"
"325" "English_2.8" 5122412 "obj" -10.0727 "any" -0.32314 "any" "English" "nsubj" 5.96395 "any" 0.43151 "any" "English" FALSE FALSE "SVO" "Germanic"
"326" "English_2.8" 5691599 "obj" -10.0032 "any" 0.36893 "any" "English" "nsubj" 2.05911 "any" -0.99683 "any" "English" TRUE FALSE "SVO" "Germanic"
"327" "English_2.8" 71904 "obj" 9.99976 "any" 0.4496 "any" "English" "nsubj" -0.78688 "any" -1.05358 "any" "English" TRUE FALSE "SVO" "Germanic"
"328" "English_2.8" 7657087 "obj" 10.02672 "any" 0.1231 "any" "English" "nsubj" -5.9343 "any" 0.57602 "any" "English" FALSE FALSE "SVO" "Germanic"
"329" "English_2.8" 8104679 "obj" -9.99915 "any" 0.48358 "any" "English" "nsubj" 1.74913 "any" -1.20738 "any" "English" TRUE FALSE "SVO" "Germanic"
"330" "English_2.8" 9613350 "obj" 10.0054 "any" 0.19795 "any" "English" "nsubj" -2.00454 "any" -1.00059 "any" "English" TRUE FALSE "SVO" "Germanic"
"331" "English_2.8" 9622003 "obj" 9.88705 "any" 0.08217 "any" "English" "nsubj" -5.98464 "any" 0.96169 "any" "English" FALSE FALSE "SVO" "Germanic"
"332" "Erzya_2.8" 1853133 "obj" 10.07861 "any" 0.97053 "any" "Erzya" "nsubj" 6.54393 "any" -0.69969 "any" "Erzya" TRUE TRUE "VSO" "Mordvin"
"333" "Erzya_2.8" 2804339 "obj" 9.92642 "any" -1.38525 "any" "Erzya" "nsubj" -5.94431 "any" 0.47638 "any" "Erzya" FALSE FALSE "SVO" "Mordvin"
"334" "Erzya_2.8" 4111599 "obj" 10.03528 "any" 0.50149 "any" "Erzya" "nsubj" 6.24588 "any" -1.84971 "any" "Erzya" TRUE TRUE "VSO" "Mordvin"
"335" "Erzya_2.8" 4603797 "obj" -10.00233 "any" -0.31228 "any" "Erzya" "nsubj" 1.83987 "any" -1.12199 "any" "Erzya" TRUE FALSE "SVO" "Mordvin"
"336" "Erzya_2.8" 5006805 "obj" 10.00202 "any" -0.32019 "any" "Erzya" "nsubj" 2.44341 "any" -1.48722 "any" "Erzya" TRUE TRUE "VSO" "Mordvin"
"337" "Erzya_2.8" 5114413 "obj" 10.03644 "any" 0.27415 "any" "Erzya" "nsubj" 5.91578 "any" -2.16676 "any" "Erzya" TRUE TRUE "VSO" "Mordvin"
"338" "Erzya_2.8" 6359362 "obj" 9.98208 "any" -0.31743 "any" "Erzya" "nsubj" 6.65641 "any" -3.81437 "any" "Erzya" TRUE TRUE "VSO" "Mordvin"
"339" "Erzya_2.8" 654493 "obj" -10.0062 "any" -0.60957 "any" "Erzya" "nsubj" -0.50778 "any" -1.00758 "any" "Erzya" TRUE TRUE "VSO" "Mordvin"
"340" "Erzya_2.8" 7419033 "obj" -10.02803 "any" 1.10784 "any" "Erzya" "nsubj" -6.60839 "any" -1.73319 "any" "Erzya" TRUE TRUE "VSO" "Mordvin"
"341" "Erzya_2.8" 7575357 "obj" 10.0635 "any" 0.38048 "any" "Erzya" "nsubj" 6.13487 "any" -1.31347 "any" "Erzya" TRUE TRUE "VSO" "Mordvin"
"342" "Erzya_2.8" 7679554 "obj" -10.00587 "any" -0.59939 "any" "Erzya" "nsubj" -1.89623 "any" -0.88897 "any" "Erzya" TRUE TRUE "VSO" "Mordvin"
"343" "Erzya_2.8" 7906395 "obj" -10.01336 "any" -3.7562 "any" "Erzya" "nsubj" 6.15691 "any" 0.62493 "any" "Erzya" FALSE FALSE "SVO" "Mordvin"
"344" "Erzya_2.8" 9296452 "obj" -9.94791 "any" -0.9684 "any" "Erzya" "nsubj" -6.15908 "any" -0.64927 "any" "Erzya" FALSE TRUE "SOV" "Mordvin"
"345" "Erzya_2.8" 9822918 "obj" -9.99819 "any" -0.39813 "any" "Erzya" "nsubj" -2.25586 "any" -1.27132 "any" "Erzya" TRUE TRUE "VSO" "Mordvin"
"346" "Erzya_2.8" 9851003 "obj" -9.98112 "any" -0.52187 "any" "Erzya" "nsubj" 5.22054 "any" -3.57747 "any" "Erzya" TRUE FALSE "SVO" "Mordvin"
"347" "Estonian_2.8" 1403181 "obj" 10.00281 "any" 0.41526 "any" "Estonian" "nsubj" -1.57646 "any" -0.2095 "any" "Estonian" TRUE FALSE "SVO" "Finnic"
"348" "Estonian_2.8" 173773 "obj" 10.01277 "any" 0.95108 "any" "Estonian" "nsubj" 5.39786 "any" -0.44509 "any" "Estonian" TRUE TRUE "VSO" "Finnic"
"349" "Estonian_2.8" 1844811 "obj" -10.01207 "any" 2.03815 "any" "Estonian" "nsubj" -6.02971 "any" -0.24975 "any" "Estonian" TRUE TRUE "VSO" "Finnic"
"350" "Estonian_2.8" 2044968 "obj" 9.95974 "any" 0.80552 "any" "Estonian" "nsubj" -5.86153 "any" -0.1625 "any" "Estonian" TRUE FALSE "SVO" "Finnic"
"351" "Estonian_2.8" 2704575 "obj" -9.99462 "any" 1.2694 "any" "Estonian" "nsubj" -4.46045 "any" -0.93979 "any" "Estonian" TRUE TRUE "VSO" "Finnic"
"352" "Estonian_2.8" 3502597 "obj" 9.99566 "any" 1.75899 "any" "Estonian" "nsubj" 5.73027 "any" -0.7027 "any" "Estonian" TRUE TRUE "VSO" "Finnic"
"353" "Estonian_2.8" 3773478 "obj" 9.99817 "any" 1.09154 "any" "Estonian" "nsubj" -5.27472 "any" 1.29346 "any" "Estonian" FALSE FALSE "SVO" "Finnic"
"354" "Estonian_2.8" 4316739 "obj" 10.00773 "any" 0.41154 "any" "Estonian" "nsubj" 1.45629 "any" -0.15894 "any" "Estonian" TRUE TRUE "VSO" "Finnic"
"355" "Estonian_2.8" 4368413 "obj" 9.97781 "any" 0.05054 "any" "Estonian" "nsubj" -5.26133 "any" 0.16173 "any" "Estonian" FALSE FALSE "SVO" "Finnic"
"356" "Estonian_2.8" 492267 "obj" -10.00325 "any" 0.41371 "any" "Estonian" "nsubj" 0.06165 "any" 0.14468 "any" "Estonian" TRUE FALSE "SVO" "Finnic"
"357" "Estonian_2.8" 7115965 "obj" -10.03181 "any" 2.12361 "any" "Estonian" "nsubj" -5.87946 "any" -0.16191 "any" "Estonian" TRUE TRUE "VSO" "Finnic"
"358" "Estonian_2.8" 7350410 "obj" -10.00571 "any" -1.45268 "any" "Estonian" "nsubj" 5.42517 "any" 0.98213 "any" "Estonian" FALSE FALSE "SVO" "Finnic"
"359" "Estonian_2.8" 8034721 "obj" -10.00693 "any" 0.93681 "any" "Estonian" "nsubj" -6.14822 "any" 0.13595 "any" "Estonian" TRUE TRUE "VSO" "Finnic"
"360" "Estonian_2.8" 8131927 "obj" -9.98818 "any" 1.2867 "any" "Estonian" "nsubj" 6.24142 "any" -0.6954 "any" "Estonian" TRUE FALSE "SVO" "Finnic"
"361" "Estonian_2.8" 9199239 "obj" -10.00391 "any" 0.31284 "any" "Estonian" "nsubj" 0.82087 "any" 0.03388 "any" "Estonian" TRUE FALSE "SVO" "Finnic"
"362" "Faroese_2.8" 1114421 "obj" -10.00385 "any" 0.02602 "any" "Faroese" "nsubj" 0.17503 "any" -1.00702 "any" "Faroese" TRUE FALSE "SVO" "Germanic"
"363" "Faroese_2.8" 1369370 "obj" -10.02995 "any" 1.426 "any" "Faroese" "nsubj" 6.31065 "any" -2.26053 "any" "Faroese" TRUE FALSE "SVO" "Germanic"
"364" "Faroese_2.8" 2292654 "obj" -10.0251 "any" -1.84553 "any" "Faroese" "nsubj" 6.55844 "any" 2.09641 "any" "Faroese" FALSE FALSE "SVO" "Germanic"
"365" "Faroese_2.8" 4627333 "obj" 9.99485 "any" 0.53954 "any" "Faroese" "nsubj" -5.49753 "any" -1.4302 "any" "Faroese" TRUE FALSE "SVO" "Germanic"
"366" "Faroese_2.8" 4976572 "obj" -10.0145 "any" -1.77957 "any" "Faroese" "nsubj" 6.31553 "any" 0.52555 "any" "Faroese" FALSE FALSE "SVO" "Germanic"
"367" "Faroese_2.8" 5063526 "obj" 10.06515 "any" 0.99616 "any" "Faroese" "nsubj" 5.85434 "any" -1.59229 "any" "Faroese" TRUE TRUE "VSO" "Germanic"
"368" "Faroese_2.8" 5763221 "obj" 10.0113 "any" 1.38861 "any" "Faroese" "nsubj" 6.32754 "any" -0.13222 "any" "Faroese" TRUE TRUE "VSO" "Germanic"
"369" "Faroese_2.8" 661953 "obj" -9.95705 "any" 1.51742 "any" "Faroese" "nsubj" -6.08987 "any" -0.82266 "any" "Faroese" TRUE TRUE "VSO" "Germanic"
"370" "Faroese_2.8" 6691987 "obj" -10.00211 "any" -0.31836 "any" "Faroese" "nsubj" -0.32124 "any" -1.14644 "any" "Faroese" TRUE TRUE "VSO" "Germanic"
"371" "Faroese_2.8" 673968 "obj" -10.01934 "any" 2.15143 "any" "Faroese" "nsubj" -6.21639 "any" -0.05705 "any" "Faroese" TRUE TRUE "VSO" "Germanic"
"372" "Faroese_2.8" 7255176 "obj" 10.02834 "any" -2.02479 "any" "Faroese" "nsubj" -6.57819 "any" -1.36645 "any" "Faroese" FALSE FALSE "SVO" "Germanic"
"373" "Faroese_2.8" 9059080 "obj" 9.91993 "any" -0.99549 "any" "Faroese" "nsubj" -6.23231 "any" 0.92858 "any" "Faroese" FALSE FALSE "SVO" "Germanic"
"374" "Faroese_2.8" 947507 "obj" 10.00482 "any" -0.16366 "any" "Faroese" "nsubj" -1.84392 "any" -0.9398 "any" "Faroese" TRUE FALSE "SVO" "Germanic"
"375" "Faroese_2.8" 9485890 "obj" -10.04081 "any" 1.02695 "any" "Faroese" "nsubj" -6.27143 "any" -1.9202 "any" "Faroese" TRUE TRUE "VSO" "Germanic"
"376" "Faroese_2.8" 9539353 "obj" 10.03037 "any" -1.29287 "any" "Faroese" "nsubj" -5.36657 "any" -0.94162 "any" "Faroese" FALSE FALSE "SVO" "Germanic"
"377" "Finnish_2.8" 224686 "obj" -9.96259 "any" 1.49727 "any" "Finnish" "nsubj" 5.58186 "any" 0.72359 "any" "Finnish" TRUE FALSE "SVO" "Finnic"
"378" "Finnish_2.8" 24958 "obj" -10.00911 "any" -0.23433 "any" "Finnish" "nsubj" 2.12808 "any" -0.44534 "any" "Finnish" TRUE FALSE "SVO" "Finnic"
"379" "Finnish_2.8" 3750362 "obj" -9.99143 "any" 1.36762 "any" "Finnish" "nsubj" 6.16018 "any" -0.27023 "any" "Finnish" TRUE FALSE "SVO" "Finnic"
"380" "Finnish_2.8" 4660039 "obj" 10.00931 "any" 0.40211 "any" "Finnish" "nsubj" -0.53737 "any" -0.61889 "any" "Finnish" TRUE FALSE "SVO" "Finnic"
"381" "Finnish_2.8" 4666147 "obj" -10.05893 "any" -1.04882 "any" "Finnish" "nsubj" 5.51684 "any" 0.67637 "any" "Finnish" FALSE FALSE "SVO" "Finnic"
"382" "Finnish_2.8" 5001516 "obj" -10.03604 "any" 0.22773 "any" "Finnish" "nsubj" 6.30738 "any" 0.62672 "any" "Finnish" FALSE FALSE "SVO" "Finnic"
"383" "Finnish_2.8" 5850202 "obj" 9.98194 "any" 0.43858 "any" "Finnish" "nsubj" -5.65324 "any" 0.57123 "any" "Finnish" FALSE FALSE "SVO" "Finnic"
"384" "Finnish_2.8" 6507977 "obj" 10.00991 "any" 0.0786 "any" "Finnish" "nsubj" -2.28569 "any" -0.45075 "any" "Finnish" TRUE FALSE "SVO" "Finnic"
"385" "Finnish_2.8" 6614676 "obj" -10.0261 "any" 0.06132 "any" "Finnish" "nsubj" 6.21018 "any" -0.14754 "any" "Finnish" TRUE FALSE "SVO" "Finnic"
"386" "Finnish_2.8" 7196906 "obj" 10.02881 "any" -0.04711 "any" "Finnish" "nsubj" -6.27565 "any" -0.45518 "any" "Finnish" TRUE FALSE "SVO" "Finnic"
"387" "Finnish_2.8" 7545059 "obj" -10.00511 "any" -1.82872 "any" "Finnish" "nsubj" 5.83257 "any" -0.25353 "any" "Finnish" FALSE FALSE "SVO" "Finnic"
"388" "Finnish_2.8" 8436153 "obj" 9.99726 "any" 0.33822 "any" "Finnish" "nsubj" -2.01132 "any" -0.8175 "any" "Finnish" TRUE FALSE "SVO" "Finnic"
"389" "Finnish_2.8" 9029730 "obj" 10.00332 "any" -0.13647 "any" "Finnish" "nsubj" -2.22555 "any" -0.58459 "any" "Finnish" TRUE FALSE "SVO" "Finnic"
"390" "Finnish_2.8" 9542759 "obj" -9.96743 "any" -0.81361 "any" "Finnish" "nsubj" 5.85308 "any" 0.71951 "any" "Finnish" FALSE FALSE "SVO" "Finnic"
"391" "Finnish_2.8" 98356 "obj" 10.05054 "any" 0.19209 "any" "Finnish" "nsubj" -5.81939 "any" 0.70079 "any" "Finnish" FALSE FALSE "SVO" "Finnic"
"392" "French_2.8" 2472729 "obj" -9.97549 "any" 0.50553 "any" "French" "nsubj" 6.14889 "any" 0.42788 "any" "French" TRUE FALSE "SVO" "Latin_Romance"
"393" "French_2.8" 2674780 "obj" -9.99602 "any" -0.15818 "any" "French" "nsubj" 5.95892 "any" 0.95499 "any" "French" FALSE FALSE "SVO" "Latin_Romance"
"394" "French_2.8" 3286866 "obj" -9.99852 "any" 0.48071 "any" "French" "nsubj" 2.25754 "any" -0.50534 "any" "French" TRUE FALSE "SVO" "Latin_Romance"
"395" "French_2.8" 3363534 "obj" -10.00212 "any" 0.70339 "any" "French" "nsubj" 2.66176 "any" -0.31054 "any" "French" TRUE FALSE "SVO" "Latin_Romance"
"396" "French_2.8" 3371941 "obj" 10.00257 "any" 0.5619 "any" "French" "nsubj" -2.7564 "any" -0.35685 "any" "French" TRUE FALSE "SVO" "Latin_Romance"
"397" "French_2.8" 4284481 "obj" 9.94787 "any" -0.2727 "any" "French" "nsubj" -6.00292 "any" 1.09936 "any" "French" FALSE FALSE "SVO" "Latin_Romance"
"398" "French_2.8" 5172058 "obj" 10.03199 "any" 0.5972 "any" "French" "nsubj" -6.0833 "any" 1.59514 "any" "French" FALSE FALSE "SVO" "Latin_Romance"
"399" "French_2.8" 6189114 "obj" -9.97958 "any" 1.69691 "any" "French" "nsubj" 4.69108 "any" -0.66702 "any" "French" TRUE FALSE "SVO" "Latin_Romance"
"400" "French_2.8" 6291410 "obj" 10.04154 "any" 1.17446 "any" "French" "nsubj" 4.4222 "any" -1.76069 "any" "French" TRUE TRUE "VSO" "Latin_Romance"
"401" "French_2.8" 6341183 "obj" -10.01812 "any" 0.6009 "any" "French" "nsubj" 5.6166 "any" 0.09758 "any" "French" TRUE FALSE "SVO" "Latin_Romance"
"402" "French_2.8" 6365386 "obj" 10.01784 "any" -0.54937 "any" "French" "nsubj" -5.7823 "any" 0.93142 "any" "French" FALSE FALSE "SVO" "Latin_Romance"
"403" "French_2.8" 7299470 "obj" -9.98103 "any" 1.79818 "any" "French" "nsubj" 5.73953 "any" 0.77781 "any" "French" TRUE FALSE "SVO" "Latin_Romance"
"404" "French_2.8" 8703491 "obj" 10.00072 "any" 0.44614 "any" "French" "nsubj" -2.6013 "any" -0.43674 "any" "French" TRUE FALSE "SVO" "Latin_Romance"
"405" "French_2.8" 8907505 "obj" 9.99971 "any" 0.57675 "any" "French" "nsubj" -2.21507 "any" -0.41278 "any" "French" TRUE FALSE "SVO" "Latin_Romance"
"406" "French_2.8" 9246318 "obj" -10.00683 "any" 0.69249 "any" "French" "nsubj" 1.85 "any" -0.3456 "any" "French" TRUE FALSE "SVO" "Latin_Romance"
"407" "Galician_2.8" 115775 "obj" -10.00169 "any" 1.32446 "any" "Galician" "nsubj" 2.13346 "any" 0.65261 "any" "Galician" TRUE FALSE "SVO" "Latin_Romance"
"408" "Galician_2.8" 1190903 "obj" -10.02654 "any" 1.62849 "any" "Galician" "nsubj" 5.02095 "any" 1.86613 "any" "Galician" FALSE FALSE "SVO" "Latin_Romance"
"409" "Galician_2.8" 1921494 "obj" -9.99644 "any" 1.56093 "any" "Galician" "nsubj" 2.08366 "any" 0.46128 "any" "Galician" TRUE FALSE "SVO" "Latin_Romance"
"410" "Galician_2.8" 2769938 "obj" -9.95415 "any" 1.82912 "any" "Galician" "nsubj" 4.20104 "any" 2.15762 "any" "Galician" FALSE FALSE "SVO" "Latin_Romance"
"411" "Galician_2.8" 314996 "obj" -9.99761 "any" 1.48887 "any" "Galician" "nsubj" 2.10981 "any" 0.43887 "any" "Galician" TRUE FALSE "SVO" "Latin_Romance"
"412" "Galician_2.8" 4045301 "obj" 10.02992 "any" 2.74119 "any" "Galician" "nsubj" -4.58939 "any" 1.25697 "any" "Galician" TRUE FALSE "SVO" "Latin_Romance"
"413" "Galician_2.8" 426403 "obj" -10.02523 "any" 1.65464 "any" "Galician" "nsubj" 5.37173 "any" 1.84838 "any" "Galician" FALSE FALSE "SVO" "Latin_Romance"
"414" "Galician_2.8" 4382183 "obj" 10.02182 "any" 2.71373 "any" "Galician" "nsubj" -5.60096 "any" 2.66055 "any" "Galician" TRUE FALSE "SVO" "Latin_Romance"
"415" "Galician_2.8" 4822551 "obj" -9.99471 "any" 1.24468 "any" "Galician" "nsubj" 2.44351 "any" 0.78594 "any" "Galician" TRUE FALSE "SVO" "Latin_Romance"
"416" "Galician_2.8" 561797 "obj" 10.09759 "any" 1.63439 "any" "Galician" "nsubj" -3.75901 "any" 1.29106 "any" "Galician" TRUE FALSE "SVO" "Latin_Romance"
"417" "Galician_2.8" 7365561 "obj" -10.01456 "any" 0.93124 "any" "Galician" "nsubj" 5.54502 "any" 1.06002 "any" "Galician" FALSE FALSE "SVO" "Latin_Romance"
"418" "Galician_2.8" 7390053 "obj" 10.00261 "any" 1.35754 "any" "Galician" "nsubj" -2.59498 "any" 0.71643 "any" "Galician" TRUE FALSE "SVO" "Latin_Romance"
"419" "Galician_2.8" 7752335 "obj" 10.0065 "any" 1.18827 "any" "Galician" "nsubj" -2.02538 "any" 0.55319 "any" "Galician" TRUE FALSE "SVO" "Latin_Romance"
"420" "Galician_2.8" 8149842 "obj" 10.05142 "any" 2.10584 "any" "Galician" "nsubj" -5.70939 "any" 2.54885 "any" "Galician" FALSE FALSE "SVO" "Latin_Romance"
"421" "Galician_2.8" 8488869 "obj" 10.06351 "any" 1.82362 "any" "Galician" "nsubj" -5.11872 "any" 1.02621 "any" "Galician" TRUE FALSE "SVO" "Latin_Romance"
"422" "German_2.8" 1821699 "obj" 9.99501 "any" 0.05761 "any" "German" "nsubj" -5.83378 "any" 0.2792 "any" "German" FALSE FALSE "SVO" "Germanic"
"423" "German_2.8" 2077739 "obj" -10.0759 "any" -0.44765 "any" "German" "nsubj" 5.97278 "any" 1.29828 "any" "German" FALSE FALSE "SVO" "Germanic"
"424" "German_2.8" 2999934 "obj" 10.02821 "any" 2.4102 "any" "German" "nsubj" 5.93622 "any" -0.87321 "any" "German" TRUE TRUE "VSO" "Germanic"
"425" "German_2.8" 3727924 "obj" 10.01936 "any" 0.29557 "any" "German" "nsubj" -6.11373 "any" 0.69008 "any" "German" FALSE FALSE "SVO" "Germanic"
