CoarseDependency	DH_Weight	DependentPOS	DistanceWeight	FileName	HeadPOS	Language	Language_
obj	-0.40005	NOUN	0.38774	8585853	VERB	Finnish_2.6	Finnish
nsubj	-0.43147	NOUN	-0.05524	2603979	VERB	Latin_2.6	Latin
obj	0.33231	NOUN	0.18798	2603979	VERB	Latin_2.6	Latin
nsubj	-0.25504	NOUN	-0.28386	6061833	VERB	Kurmanji_2.6	Kurmanji
obj	-0.28902	NOUN	-0.13317	6061833	VERB	Kurmanji_2.6	Kurmanji
nsubj	4.68004	NOUN	0.26281	9257160	VERB	German_2.6	German
obj	5.72452	NOUN	2.88364	9257160	VERB	German_2.6	German
nsubj	4.06838	NOUN	1.13897	222628	VERB	Old_French_2.6	Old_French
obj	4.719	NOUN	2.19567	222628	VERB	Old_French_2.6	Old_French
nsubj	0.09773	NOUN	0.02842	6924370	VERB	Thai_2.6	Thai
obj	-0.2789	NOUN	0.3322	6924370	VERB	Thai_2.6	Thai
nsubj	4.14527	NOUN	-0.49817	3108771	VERB	Yoruba_2.6	Yoruba
obj	-4.53879	NOUN	-0.14903	3108771	VERB	Yoruba_2.6	Yoruba
nsubj	3.22464	NOUN	0.79552	9273551	VERB	Gothic_2.6	Gothic
obj	2.64349	NOUN	-0.03368	9273551	VERB	Gothic_2.6	Gothic
nsubj	-0.30491	NOUN	-0.11026	9075732	VERB	Russian_2.6	Russian
obj	0.03118	NOUN	0.36092	9075732	VERB	Russian_2.6	Russian
nsubj	4.77284	NOUN	-0.89145	7822058	VERB	Czech_2.6	Czech
obj	5.38917	NOUN	2.51217	7822058	VERB	Czech_2.6	Czech
nsubj	-0.04007	NOUN	0.04691	5072085	VERB	Gothic_2.6	Gothic
obj	-0.2041	NOUN	0.34872	5072085	VERB	Gothic_2.6	Gothic
nsubj	-4.68473	NOUN	0.02678	5688435	VERB	Slovenian_2.6	Slovenian
obj	-5.12529	NOUN	2.28755	5688435	VERB	Slovenian_2.6	Slovenian
nsubj	-4.144	NOUN	-0.23915	1490481	VERB	Indonesian_2.6	Indonesian
obj	5.50879	NOUN	-0.06582	1490481	VERB	Indonesian_2.6	Indonesian
nsubj	0.32419	NOUN	-0.23202	4065430	VERB	Greek_2.6	Greek
obj	-0.28909	NOUN	1.09306	4065430	VERB	Greek_2.6	Greek
nsubj	4.84138	NOUN	0.56611	7515270	VERB	Bulgarian_2.6	Bulgarian
obj	-5.33348	NOUN	0.19698	7515270	VERB	Bulgarian_2.6	Bulgarian
nsubj	2.2615	NOUN	1.11343	1281285	VERB	Cantonese_2.6	Cantonese
obj	-4.98375	NOUN	1.71653	1281285	VERB	Cantonese_2.6	Cantonese
nsubj	4.73427	NOUN	-0.14897	189653	VERB	Estonian_2.6	Estonian
obj	5.07138	NOUN	1.49377	189653	VERB	Estonian_2.6	Estonian
nsubj	5.26352	NOUN	0.51025	4124256	VERB	Hungarian_2.6	Hungarian
obj	4.39184	NOUN	2.48904	4124256	VERB	Hungarian_2.6	Hungarian
nsubj	0.04553	NOUN	0.33017	5304405	VERB	Cantonese_2.6	Cantonese
obj	0.25313	NOUN	0.83301	5304405	VERB	Cantonese_2.6	Cantonese
nsubj	-4.5819	NOUN	-0.36683	9902061	VERB	Upper_Sorbian_2.6	Upper_Sorbian
obj	5.33475	NOUN	1.28155	9902061	VERB	Upper_Sorbian_2.6	Upper_Sorbian
nsubj	-5.21781	NOUN	-0.7596	3097440	VERB	Breton_2.6	Breton
obj	-5.45565	NOUN	2.07469	3097440	VERB	Breton_2.6	Breton
nsubj	3.34026	NOUN	0.37169	4720759	VERB	Urdu_2.6	Urdu
obj	-4.65058	NOUN	0.7203	4720759	VERB	Urdu_2.6	Urdu
nsubj	-5.42314	NOUN	0.04052	1569105	VERB	North_Sami_2.6	North_Sami
obj	4.42245	NOUN	0.52318	1569105	VERB	North_Sami_2.6	North_Sami
nsubj	0.09489	NOUN	-0.16962	5823370	VERB	Kurmanji_2.6	Kurmanji
obj	0.04954	NOUN	-0.14455	5823370	VERB	Kurmanji_2.6	Kurmanji
nsubj	-1.85971	NOUN	-0.782	5125500	VERB	Latin_2.6	Latin
obj	-3.70178	NOUN	2.46092	5125500	VERB	Latin_2.6	Latin
nsubj	4.08734	NOUN	0.01393	36563	VERB	Tamil_2.6	Tamil
obj	4.68431	NOUN	1.44043	36563	VERB	Tamil_2.6	Tamil
nsubj	-0.07148	NOUN	-0.2323	6378973	VERB	Irish_2.6	Irish
obj	-0.01495	NOUN	-0.32787	6378973	VERB	Irish_2.6	Irish
nsubj	-3.38755	NOUN	0.23036	9838245	VERB	Ancient_Greek_2.6	Ancient_Greek
obj	-4.99916	NOUN	1.53888	9838245	VERB	Ancient_Greek_2.6	Ancient_Greek
nsubj	-5.73823	NOUN	0.8715	8248284	VERB	Polish_2.6	Polish
obj	-3.74974	NOUN	1.91305	8248284	VERB	Polish_2.6	Polish
nsubj	0.63584	NOUN	0.36939	6008281	VERB	Hungarian_2.6	Hungarian
obj	0.60344	NOUN	0.7648	6008281	VERB	Hungarian_2.6	Hungarian
nsubj	0.06182	NOUN	0.77665	9979879	VERB	Old_French_2.6	Old_French
obj	0.28898	NOUN	1.31048	9979879	VERB	Old_French_2.6	Old_French
nsubj	4.57539	NOUN	1.6025	6912040	VERB	Dutch_2.6	Dutch
obj	-2.50071	NOUN	1.39831	6912040	VERB	Dutch_2.6	Dutch
nsubj	-0.18637	NOUN	0.4354	1467304	VERB	Amharic_2.6	Amharic
obj	-0.08881	NOUN	1.62138	1467304	VERB	Amharic_2.6	Amharic
nsubj	-4.91897	NOUN	0.38604	4019552	VERB	Serbian_2.6	Serbian
obj	5.59478	NOUN	-0.21374	4019552	VERB	Serbian_2.6	Serbian
nsubj	-4.51292	NOUN	1.30854	4239797	VERB	French_2.6	French
obj	5.0445	NOUN	0.72858	4239797	VERB	French_2.6	French
nsubj	-4.24491	NOUN	-1.25543	3232917	VERB	Danish_2.6	Danish
obj	0.8935	NOUN	0.47922	3232917	VERB	Danish_2.6	Danish
nsubj	0.18367	NOUN	0.8611	9957451	VERB	Breton_2.6	Breton
obj	-0.46141	NOUN	0.76908	9957451	VERB	Breton_2.6	Breton
nsubj	-5.02657	NOUN	1.87881	2324642	VERB	Thai_2.6	Thai
obj	5.637	NOUN	-0.64622	2324642	VERB	Thai_2.6	Thai
nsubj	3.68599	NOUN	0.32589	7898050	VERB	Old_Church_Slavonic_2.6	Old_Church_Slavonic
obj	4.38366	NOUN	-0.03457	7898050	VERB	Old_Church_Slavonic_2.6	Old_Church_Slavonic
nsubj	0.0844	NOUN	0.01848	7226925	VERB	Spanish_2.6	Spanish
obj	-0.51777	NOUN	1.3255	7226925	VERB	Spanish_2.6	Spanish
nsubj	0.68142	NOUN	-0.03308	7904152	VERB	Polish_2.6	Polish
obj	0.43037	NOUN	0.18276	7904152	VERB	Polish_2.6	Polish
nsubj	3.85713	NOUN	-0.3261	9263219	VERB	Scottish_Gaelic_2.6	Scottish_Gaelic
obj	-2.97177	NOUN	-0.10671	9263219	VERB	Scottish_Gaelic_2.6	Scottish_Gaelic
nsubj	-1.52089	NOUN	-0.51151	9146954	VERB	Coptic_2.6	Coptic
obj	-3.76777	NOUN	1.05586	9146954	VERB	Coptic_2.6	Coptic
nsubj	-5.50493	NOUN	1.45695	2407932	VERB	Kazakh_2.6	Kazakh
obj	4.97495	NOUN	-0.16563	2407932	VERB	Kazakh_2.6	Kazakh
nsubj	4.26777	NOUN	-1.08697	947071	VERB	Danish_2.6	Danish
obj	-4.33589	NOUN	0.73309	947071	VERB	Danish_2.6	Danish
nsubj	-1.90404	NOUN	0.68382	2214530	VERB	Latin_2.6	Latin
obj	4.255	NOUN	-0.07869	2214530	VERB	Latin_2.6	Latin
nsubj	-4.25219	NOUN	1.02331	153619	VERB	Portuguese_2.6	Portuguese
obj	5.03751	NOUN	0.59746	153619	VERB	Portuguese_2.6	Portuguese
nsubj	4.40008	NOUN	-0.16187	1762362	VERB	Hebrew_2.6	Hebrew
obj	-5.0054	NOUN	-0.40298	1762362	VERB	Hebrew_2.6	Hebrew
nsubj	0.26087	NOUN	-0.07958	2726220	VERB	Norwegian_2.6	Norwegian
obj	-0.35499	NOUN	1.03036	2726220	VERB	Norwegian_2.6	Norwegian
nsubj	4.07621	NOUN	-0.48645	6043019	VERB	Bambara_2.6	Bambara
obj	-4.71852	NOUN	0.88581	6043019	VERB	Bambara_2.6	Bambara
nsubj	-5.67276	NOUN	-2.1904	5677114	VERB	Vietnamese_2.6	Vietnamese
obj	-5.55619	NOUN	1.45374	5677114	VERB	Vietnamese_2.6	Vietnamese
nsubj	2.18256	NOUN	1.69808	1080097	VERB	Classical_Chinese_2.6	Classical_Chinese
obj	-6.07112	NOUN	-1.87863	1080097	VERB	Classical_Chinese_2.6	Classical_Chinese
nsubj	-0.11901	NOUN	0.29613	3043969	VERB	Old_Church_Slavonic_2.6	Old_Church_Slavonic
obj	0.33239	NOUN	0.0267	3043969	VERB	Old_Church_Slavonic_2.6	Old_Church_Slavonic
nsubj	-4.8653	NOUN	-0.54442	9214505	VERB	Ukrainian_2.6	Ukrainian
obj	-4.88242	NOUN	2.25328	9214505	VERB	Ukrainian_2.6	Ukrainian
nsubj	0.08197	NOUN	0.13715	3574017	VERB	Belarusian_2.6	Belarusian
obj	1.69297	NOUN	1.25221	3574017	VERB	Belarusian_2.6	Belarusian
nsubj	-0.13196	NOUN	-0.74448	4077167	VERB	Yoruba_2.6	Yoruba
obj	0.37143	NOUN	0.52683	4077167	VERB	Yoruba_2.6	Yoruba
nsubj	-0.40547	NOUN	0.15468	4397543	VERB	Erzya_2.6	Erzya
obj	-0.5838	NOUN	0.08664	4397543	VERB	Erzya_2.6	Erzya
nsubj	-2.79776	NOUN	1.42058	4555544	VERB	Italian_2.6	Italian
obj	5.1484	NOUN	1.29016	4555544	VERB	Italian_2.6	Italian
nsubj	0.62112	NOUN	-0.04957	4510530	VERB	Czech_2.6	Czech
obj	0.20457	NOUN	0.49516	4510530	VERB	Czech_2.6	Czech
nsubj	4.64066	NOUN	-0.76111	1266256	VERB	Serbian_2.6	Serbian
obj	5.29929	NOUN	1.47859	1266256	VERB	Serbian_2.6	Serbian
nsubj	-0.47753	NOUN	-0.14571	9781074	VERB	Spanish_2.6	Spanish
obj	0.26913	NOUN	1.17358	9781074	VERB	Spanish_2.6	Spanish
nsubj	-0.54117	NOUN	0.90248	7117813	VERB	Cantonese_2.6	Cantonese
obj	-4.75625	NOUN	1.14113	7117813	VERB	Cantonese_2.6	Cantonese
nsubj	4.68012	NOUN	0.3602	7700222	VERB	Croatian_2.6	Croatian
obj	-5.54381	NOUN	0.02995	7700222	VERB	Croatian_2.6	Croatian
nsubj	-0.19949	NOUN	0.25627	3739565	VERB	Norwegian_2.6	Norwegian
obj	-0.43083	NOUN	1.16826	3739565	VERB	Norwegian_2.6	Norwegian
nsubj	0.43971	NOUN	0.68444	2859182	VERB	Ancient_Greek_2.6	Ancient_Greek
obj	-0.33552	NOUN	0.75051	2859182	VERB	Ancient_Greek_2.6	Ancient_Greek
nsubj	4.57994	NOUN	-1.32633	4214762	VERB	Icelandic_2.6	Icelandic
obj	5.669	NOUN	1.84723	4214762	VERB	Icelandic_2.6	Icelandic
nsubj	0.36495	NOUN	-0.07112	4590313	VERB	Croatian_2.6	Croatian
obj	0.0874	NOUN	0.65502	4590313	VERB	Croatian_2.6	Croatian
nsubj	-0.35292	NOUN	0.22295	7516324	VERB	Basque_2.6	Basque
obj	-0.51579	NOUN	0.73411	7516324	VERB	Basque_2.6	Basque
nsubj	5.10361	NOUN	0.39053	8875828	VERB	Breton_2.6	Breton
obj	5.33187	NOUN	2.31076	8875828	VERB	Breton_2.6	Breton
nsubj	0.25225	NOUN	0.30854	9160573	VERB	Korean_2.6	Korean
obj	-0.27756	NOUN	0.60384	9160573	VERB	Korean_2.6	Korean
nsubj	-4.88621	NOUN	-0.42652	2422438	VERB	Latvian_2.6	Latvian
obj	-5.2509	NOUN	1.15057	2422438	VERB	Latvian_2.6	Latvian
nsubj	-0.41406	NOUN	-0.00034	8883602	VERB	Spanish_2.6	Spanish
obj	-0.17192	NOUN	1.46873	8883602	VERB	Spanish_2.6	Spanish
nsubj	0.77751	NOUN	-0.25723	3583393	VERB	Bulgarian_2.6	Bulgarian
obj	-0.27382	NOUN	0.98194	3583393	VERB	Bulgarian_2.6	Bulgarian
nsubj	0.63135	NOUN	0.65535	7621800	VERB	German_2.6	German
obj	-0.43672	NOUN	1.75475	7621800	VERB	German_2.6	German
nsubj	-2.95654	NOUN	0.35435	5969981	VERB	Italian_2.6	Italian
obj	-4.72555	NOUN	2.62716	5969981	VERB	Italian_2.6	Italian
nsubj	-2.50752	NOUN	-1.8569	6062493	VERB	Danish_2.6	Danish
obj	-4.33618	NOUN	1.17507	6062493	VERB	Danish_2.6	Danish
nsubj	0.00937	NOUN	0.53099	1394239	VERB	Uyghur_2.6	Uyghur
obj	-0.32582	NOUN	0.49165	1394239	VERB	Uyghur_2.6	Uyghur
nsubj	-3.06009	NOUN	0.94916	7428441	VERB	Naija_2.6	Naija
obj	4.35441	NOUN	0.00661	7428441	VERB	Naija_2.6	Naija
nsubj	-5.93937	NOUN	-0.49186	5319492	VERB	North_Sami_2.6	North_Sami
obj	-4.56202	NOUN	2.55121	5319492	VERB	North_Sami_2.6	North_Sami
nsubj	-4.92554	NOUN	-1.41944	6412081	VERB	Arabic_2.6	Arabic
obj	4.46664	NOUN	0.12087	6412081	VERB	Arabic_2.6	Arabic
nsubj	0.23393	NOUN	0.05231	7802899	VERB	Kurmanji_2.6	Kurmanji
obj	0.62126	NOUN	-0.05286	7802899	VERB	Kurmanji_2.6	Kurmanji
nsubj	-0.35834	NOUN	-0.14519	8384309	VERB	Wolof_2.6	Wolof
obj	0.29577	NOUN	0.46401	8384309	VERB	Wolof_2.6	Wolof
nsubj	-4.5555	NOUN	-0.08395	4657922	VERB	Finnish_2.6	Finnish
obj	4.77202	NOUN	0.30665	4657922	VERB	Finnish_2.6	Finnish
nsubj	3.38288	NOUN	-0.12853	9006819	VERB	French_2.6	French
obj	4.57725	NOUN	1.80948	9006819	VERB	French_2.6	French
nsubj	-4.63001	NOUN	0.17847	2070721	VERB	Hebrew_2.6	Hebrew
obj	4.30867	NOUN	0.65543	2070721	VERB	Hebrew_2.6	Hebrew
nsubj	-4.6418	NOUN	-0.3546	9022952	VERB	Yoruba_2.6	Yoruba
obj	5.19507	NOUN	0.12771	9022952	VERB	Yoruba_2.6	Yoruba
nsubj	-0.17458	NOUN	-0.07884	7697682	VERB	Czech_2.6	Czech
obj	0.52229	NOUN	0.59095	7697682	VERB	Czech_2.6	Czech
nsubj	-0.03889	NOUN	0.19488	1213646	VERB	Cantonese_2.6	Cantonese
obj	0.09446	NOUN	1.0302	1213646	VERB	Cantonese_2.6	Cantonese
nsubj	-0.28312	NOUN	-0.53622	7061891	VERB	Portuguese_2.6	Portuguese
obj	0.94297	NOUN	1.3699	7061891	VERB	Portuguese_2.6	Portuguese
nsubj	0.17148	NOUN	-0.06613	8317735	VERB	Wolof_2.6	Wolof
obj	0.3722	NOUN	0.48294	8317735	VERB	Wolof_2.6	Wolof
nsubj	4.18533	NOUN	1.12138	1234033	VERB	Lithuanian_2.6	Lithuanian
obj	-5.00828	NOUN	1.19647	1234033	VERB	Lithuanian_2.6	Lithuanian
nsubj	4.91325	NOUN	0.48163	9398750	VERB	German_2.6	German
obj	5.26768	NOUN	3.3643	9398750	VERB	German_2.6	German
nsubj	-5.24148	NOUN	1.22038	971513	VERB	Thai_2.6	Thai
obj	5.05302	NOUN	-0.82296	971513	VERB	Thai_2.6	Thai
nsubj	-0.45577	NOUN	0.89365	4053279	VERB	Breton_2.6	Breton
obj	0.14045	NOUN	0.90177	4053279	VERB	Breton_2.6	Breton
nsubj	-4.26556	NOUN	0.75149	929069	VERB	Swedish_2.6	Swedish
obj	4.45188	NOUN	-0.10052	929069	VERB	Swedish_2.6	Swedish
nsubj	4.81451	NOUN	1.2441	8536121	VERB	Portuguese_2.6	Portuguese
obj	-5.47049	NOUN	0.79209	8536121	VERB	Portuguese_2.6	Portuguese
nsubj	-4.52312	NOUN	1.42382	1870581	VERB	Erzya_2.6	Erzya
obj	1.23962	NOUN	-0.59332	1870581	VERB	Erzya_2.6	Erzya
nsubj	-0.24981	NOUN	0.14059	1474021	VERB	Maltese_2.6	Maltese
obj	0.45509	NOUN	0.60239	1474021	VERB	Maltese_2.6	Maltese
nsubj	5.11123	NOUN	-1.25698	5651729	VERB	Estonian_2.6	Estonian
obj	4.88284	NOUN	1.22045	5651729	VERB	Estonian_2.6	Estonian
nsubj	4.34197	NOUN	1.6	8303012	VERB	Russian_2.6	Russian
obj	-4.64089	NOUN	0.1472	8303012	VERB	Russian_2.6	Russian
nsubj	5.78313	NOUN	-0.57234	7299767	VERB	Upper_Sorbian_2.6	Upper_Sorbian
obj	5.15679	NOUN	2.46183	7299767	VERB	Upper_Sorbian_2.6	Upper_Sorbian
nsubj	4.20484	NOUN	0.59136	1183552	VERB	Welsh_2.6	Welsh
obj	-3.53274	NOUN	-0.16556	1183552	VERB	Welsh_2.6	Welsh
nsubj	-0.23802	NOUN	-0.13481	9186372	VERB	Norwegian_2.6	Norwegian
obj	-0.01978	NOUN	1.07062	9186372	VERB	Norwegian_2.6	Norwegian
nsubj	3.77804	NOUN	1.33425	2793542	VERB	Ancient_Greek_2.6	Ancient_Greek
obj	4.30683	NOUN	1.44811	2793542	VERB	Ancient_Greek_2.6	Ancient_Greek
nsubj	-4.86596	NOUN	0.83579	9671578	VERB	Catalan_2.6	Catalan
obj	5.63276	NOUN	2.76048	9671578	VERB	Catalan_2.6	Catalan
nsubj	0.11829	NOUN	-0.5302	8701247	VERB	Polish_2.6	Polish
obj	-0.41248	NOUN	0.35917	8701247	VERB	Polish_2.6	Polish
nsubj	3.77836	NOUN	0.16405	1891567	VERB	English_2.6	English
obj	-4.39494	NOUN	1.01887	1891567	VERB	English_2.6	English
nsubj	4.33813	NOUN	0.3501	8179859	VERB	Lithuanian_2.6	Lithuanian
obj	-3.13932	NOUN	1.21122	8179859	VERB	Lithuanian_2.6	Lithuanian
nsubj	-4.47465	NOUN	-0.42661	9480937	VERB	Swedish_2.6	Swedish
obj	-5.13892	NOUN	1.16491	9480937	VERB	Swedish_2.6	Swedish
nsubj	-4.27886	NOUN	0.89618	5222965	VERB	Maltese_2.6	Maltese
obj	5.01431	NOUN	1.63958	5222965	VERB	Maltese_2.6	Maltese
nsubj	-4.58184	NOUN	-0.11527	6138331	VERB	Kurmanji_2.6	Kurmanji
obj	-4.50544	NOUN	0.82713	6138331	VERB	Kurmanji_2.6	Kurmanji
nsubj	3.70503	NOUN	-0.07237	8952869	VERB	Norwegian_2.6	Norwegian
obj	-4.68268	NOUN	0.85514	8952869	VERB	Norwegian_2.6	Norwegian
nsubj	4.06895	NOUN	-1.96814	3708406	VERB	Mbya_Guarani_2.6	Mbya_Guarani
obj	4.0751	NOUN	-0.99895	3708406	VERB	Mbya_Guarani_2.6	Mbya_Guarani
nsubj	3.92988	NOUN	0.88508	3397073	VERB	Finnish_2.6	Finnish
obj	-4.79677	NOUN	0.0581	3397073	VERB	Finnish_2.6	Finnish
nsubj	-0.07909	NOUN	-0.29533	431871	VERB	Greek_2.6	Greek
obj	0.1889	NOUN	1.02862	431871	VERB	Greek_2.6	Greek
nsubj	-0.00207	NOUN	-0.04384	6040721	VERB	Slovak_2.6	Slovak
obj	-0.18027	NOUN	0.47569	6040721	VERB	Slovak_2.6	Slovak
nsubj	-3.82345	NOUN	0.36283	3428483	VERB	Polish_2.6	Polish
obj	4.11248	NOUN	0.27121	3428483	VERB	Polish_2.6	Polish
nsubj	0.01039	NOUN	-0.32798	9092382	VERB	Hebrew_2.6	Hebrew
obj	-0.08322	NOUN	0.67275	9092382	VERB	Hebrew_2.6	Hebrew
nsubj	-3.68567	NOUN	1.38077	8958257	VERB	French_2.6	French
obj	4.5057	NOUN	1.29022	8958257	VERB	French_2.6	French
nsubj	0.02402	NOUN	0.26196	3643228	VERB	Naija_2.6	Naija
obj	-0.3758	NOUN	0.33873	3643228	VERB	Naija_2.6	Naija
nsubj	-3.6246	NOUN	-0.62419	8840299	VERB	Indonesian_2.6	Indonesian
obj	5.36042	NOUN	0.53492	8840299	VERB	Indonesian_2.6	Indonesian
nsubj	-4.85108	NOUN	1.05127	1680655	VERB	Classical_Chinese_2.6	Classical_Chinese
obj	-5.76142	NOUN	-1.25748	1680655	VERB	Classical_Chinese_2.6	Classical_Chinese
nsubj	-3.55047	NOUN	-0.86112	7737983	VERB	Indonesian_2.6	Indonesian
obj	5.50752	NOUN	0.76219	7737983	VERB	Indonesian_2.6	Indonesian
nsubj	-1.01837	NOUN	0.72867	6010494	VERB	Classical_Chinese_2.6	Classical_Chinese
obj	1.12985	NOUN	-0.27605	6010494	VERB	Classical_Chinese_2.6	Classical_Chinese
nsubj	-0.51108	NOUN	0.13028	4045367	VERB	Uyghur_2.6	Uyghur
obj	0.08618	NOUN	0.20937	4045367	VERB	Uyghur_2.6	Uyghur
nsubj	5.45407	NOUN	1.84587	9851455	VERB	Bambara_2.6	Bambara
obj	4.88217	NOUN	0.23399	9851455	VERB	Bambara_2.6	Bambara
nsubj	-0.12301	NOUN	0.48911	5364810	VERB	Hindi_2.6	Hindi
obj	-0.07144	NOUN	1.41053	5364810	VERB	Hindi_2.6	Hindi
nsubj	-0.08611	NOUN	-0.21678	9415889	VERB	Kurmanji_2.6	Kurmanji
obj	0.29699	NOUN	-0.29091	9415889	VERB	Kurmanji_2.6	Kurmanji
nsubj	-5.14708	NOUN	-1.41359	3260127	VERB	Bambara_2.6	Bambara
obj	-0.45009	NOUN	0.33327	3260127	VERB	Bambara_2.6	Bambara
nsubj	-5.02079	NOUN	-0.65113	1324449	VERB	Ukrainian_2.6	Ukrainian
obj	-5.2034	NOUN	1.93132	1324449	VERB	Ukrainian_2.6	Ukrainian
nsubj	-5.02368	NOUN	-1.55349	7501269	VERB	Estonian_2.6	Estonian
obj	-5.01021	NOUN	1.15288	7501269	VERB	Estonian_2.6	Estonian
nsubj	-0.22771	NOUN	-0.43823	2569248	VERB	Persian_2.6	Persian
obj	-0.12017	NOUN	0.45754	2569248	VERB	Persian_2.6	Persian
nsubj	-0.06307	NOUN	0.53127	5230621	VERB	Slovenian_2.6	Slovenian
obj	-0.05909	NOUN	0.94926	5230621	VERB	Slovenian_2.6	Slovenian
nsubj	4.80802	NOUN	0.02667	9181198	VERB	Czech_2.6	Czech
obj	4.60694	NOUN	1.95465	9181198	VERB	Czech_2.6	Czech
nsubj	4.88483	NOUN	-1.02107	2052681	VERB	Ukrainian_2.6	Ukrainian
obj	5.40799	NOUN	1.91619	2052681	VERB	Ukrainian_2.6	Ukrainian
nsubj	4.06871	NOUN	1.15368	7056368	VERB	Spanish_2.6	Spanish
obj	-4.59235	NOUN	1.96651	7056368	VERB	Spanish_2.6	Spanish
nsubj	0.21441	NOUN	0.54524	6100574	VERB	Ancient_Greek_2.6	Ancient_Greek
obj	0.26758	NOUN	0.62814	6100574	VERB	Ancient_Greek_2.6	Ancient_Greek
nsubj	4.98057	NOUN	1.44142	4727843	VERB	Uyghur_2.6	Uyghur
obj	-4.88492	NOUN	-1.18072	4727843	VERB	Uyghur_2.6	Uyghur
nsubj	-0.43179	NOUN	-0.43582	7048420	VERB	Ukrainian_2.6	Ukrainian
obj	0.2395	NOUN	0.41769	7048420	VERB	Ukrainian_2.6	Ukrainian
nsubj	5.58617	NOUN	-0.11349	5062253	VERB	Persian_2.6	Persian
obj	4.27678	NOUN	1.55869	5062253	VERB	Persian_2.6	Persian
nsubj	-4.86735	NOUN	0.38113	4530282	VERB	Polish_2.6	Polish
obj	-3.47109	NOUN	1.34356	4530282	VERB	Polish_2.6	Polish
nsubj	0.07788	NOUN	0.7125	2170358	VERB	Old_Church_Slavonic_2.6	Old_Church_Slavonic
obj	2.7575	NOUN	0.89351	2170358	VERB	Old_Church_Slavonic_2.6	Old_Church_Slavonic
nsubj	-2.39201	NOUN	-0.13057	9538820	VERB	Armenian_2.6	Armenian
obj	-4.30912	NOUN	1.17204	9538820	VERB	Armenian_2.6	Armenian
nsubj	-0.82845	NOUN	0.6093	9223957	VERB	Uyghur_2.6	Uyghur
obj	0.37598	NOUN	-0.04434	9223957	VERB	Uyghur_2.6	Uyghur
nsubj	-4.27515	NOUN	1.54556	8398371	VERB	Basque_2.6	Basque
obj	5.32409	NOUN	1.6096	8398371	VERB	Basque_2.6	Basque
nsubj	-5.90075	NOUN	2.91504	4896422	VERB	Kazakh_2.6	Kazakh
obj	-4.75735	NOUN	0.88019	4896422	VERB	Kazakh_2.6	Kazakh
nsubj	4.83266	NOUN	1.1019	8773050	VERB	Slovak_2.6	Slovak
obj	-4.4588	NOUN	1.03094	8773050	VERB	Slovak_2.6	Slovak
nsubj	5.14573	NOUN	0.28811	2642670	VERB	Thai_2.6	Thai
obj	-4.6523	NOUN	-0.63982	2642670	VERB	Thai_2.6	Thai
nsubj	3.9821	NOUN	-1.351	2244041	VERB	Armenian_2.6	Armenian
obj	4.20622	NOUN	1.56702	2244041	VERB	Armenian_2.6	Armenian
nsubj	-5.12056	NOUN	-0.26747	5562612	VERB	Serbian_2.6	Serbian
obj	-5.13285	NOUN	2.21717	5562612	VERB	Serbian_2.6	Serbian
nsubj	-5.0807	NOUN	0.52864	9537320	VERB	Breton_2.6	Breton
obj	-5.15353	NOUN	1.89132	9537320	VERB	Breton_2.6	Breton
nsubj	5.34804	NOUN	0.33158	6563849	VERB	Croatian_2.6	Croatian
obj	4.5505	NOUN	2.24369	6563849	VERB	Croatian_2.6	Croatian
nsubj	4.26424	NOUN	0.14676	354953	VERB	Old_Church_Slavonic_2.6	Old_Church_Slavonic
obj	3.75293	NOUN	-0.3022	354953	VERB	Old_Church_Slavonic_2.6	Old_Church_Slavonic
nsubj	-4.48009	NOUN	0.25665	3862758	VERB	Amharic_2.6	Amharic
obj	-5.9655	NOUN	1.63907	3862758	VERB	Amharic_2.6	Amharic
nsubj	4.64803	NOUN	0.47005	5144332	VERB	Slovak_2.6	Slovak
obj	5.17022	NOUN	2.21798	5144332	VERB	Slovak_2.6	Slovak
nsubj	-5.35171	NOUN	0.40741	9052718	VERB	Polish_2.6	Polish
obj	-3.60727	NOUN	0.82693	9052718	VERB	Polish_2.6	Polish
nsubj	0.11206	NOUN	-0.14865	934623	VERB	Lithuanian_2.6	Lithuanian
obj	0.30942	NOUN	0.62049	934623	VERB	Lithuanian_2.6	Lithuanian
nsubj	0.01202	NOUN	0.09452	4091308	VERB	Latin_2.6	Latin
obj	0.63055	NOUN	0.17452	4091308	VERB	Latin_2.6	Latin
nsubj	0.13192	NOUN	-0.5118	2000237	VERB	Welsh_2.6	Welsh
obj	0.04762	NOUN	0.08159	2000237	VERB	Welsh_2.6	Welsh
nsubj	4.04983	NOUN	0.96565	7840365	VERB	Korean_2.6	Korean
obj	4.8181	NOUN	0.99325	7840365	VERB	Korean_2.6	Korean
nsubj	0.09566	NOUN	-0.99058	1602392	VERB	Faroese_2.6	Faroese
obj	0.02786	NOUN	0.41473	1602392	VERB	Faroese_2.6	Faroese
nsubj	-4.40654	NOUN	1.11541	7110914	VERB	Japanese_2.6	Japanese
obj	-4.40981	NOUN	1.54408	7110914	VERB	Japanese_2.6	Japanese
nsubj	-0.06696	NOUN	0.01092	4474789	VERB	English_2.6	English
obj	0.53035	NOUN	1.27857	4474789	VERB	English_2.6	English
nsubj	5.27751	NOUN	0.28345	6005268	VERB	Erzya_2.6	Erzya
obj	3.84342	NOUN	-0.10273	6005268	VERB	Erzya_2.6	Erzya
