CoarseDependency	DH_Weight	DependentPOS	DistanceWeight	FileName	HeadPOS	Language	Language_
nsubj	-3.82726	NOUN	0.41468	7296244	VERB	French_2.8	French
obj	-5.01266	NOUN	2.1054	7296244	VERB	French_2.8	French
nsubj	-0.09074	NOUN	-0.34598	4151025	VERB	Finnish_2.8	Finnish
obj	-0.04529	NOUN	0.61833	4151025	VERB	Finnish_2.8	Finnish
nsubj	-5.59115	NOUN	1.60297	1753586	VERB	North_Sami_2.8	North_Sami
obj	4.7252	NOUN	-0.68863	1753586	VERB	North_Sami_2.8	North_Sami
nsubj	-4.41676	NOUN	1.64001	2028803	VERB	Sanskrit_2.8	Sanskrit
obj	2.74348	NOUN	1.22636	2028803	VERB	Sanskrit_2.8	Sanskrit
nsubj	-4.00997	NOUN	0.29389	5232706	VERB	Finnish_2.8	Finnish
obj	4.87159	NOUN	1.0081	5232706	VERB	Finnish_2.8	Finnish
nsubj	0.18519	NOUN	0.04728	2761464	VERB	Naija_2.8	Naija
obj	-0.04116	NOUN	0.53554	2761464	VERB	Naija_2.8	Naija
nsubj	-3.71499	NOUN	0.34079	1816152	VERB	Gothic_2.8	Gothic
obj	-4.0514	NOUN	-0.9945	1816152	VERB	Gothic_2.8	Gothic
nsubj	-0.09579	NOUN	-0.71805	6762237	VERB	Faroese_2.8	Faroese
obj	-0.08373	NOUN	0.20247	6762237	VERB	Faroese_2.8	Faroese
nsubj	0.04055	NOUN	0.91311	7430181	VERB	Old_French_2.8	Old_French
obj	-0.11168	NOUN	1.36209	7430181	VERB	Old_French_2.8	Old_French
nsubj	5.44619	NOUN	-0.1121	2696930	VERB	Upper_Sorbian_2.8	Upper_Sorbian
obj	5.12	NOUN	3.38734	2696930	VERB	Upper_Sorbian_2.8	Upper_Sorbian
nsubj	0.44357	NOUN	-0.14881	5360234	VERB	Kurmanji_2.8	Kurmanji
obj	-0.15219	NOUN	-0.12611	5360234	VERB	Kurmanji_2.8	Kurmanji
nsubj	0.32034	NOUN	0.15792	1742744	VERB	Old_East_Slavic_2.8	Old_East_Slavic
obj	0.11534	NOUN	0.29916	1742744	VERB	Old_East_Slavic_2.8	Old_East_Slavic
nsubj	-0.66989	NOUN	-0.0425	8201750	VERB	Slovenian_2.8	Slovenian
obj	4.54435	NOUN	1.72803	8201750	VERB	Slovenian_2.8	Slovenian
nsubj	4.9082	NOUN	0.04934	8162934	VERB	Kurmanji_2.8	Kurmanji
obj	4.83616	NOUN	1.43234	8162934	VERB	Kurmanji_2.8	Kurmanji
nsubj	3.92489	NOUN	0.37591	3018502	VERB	Norwegian_2.8	Norwegian
obj	-3.72198	NOUN	1.7421	3018502	VERB	Norwegian_2.8	Norwegian
nsubj	5.19209	NOUN	1.42429	8113190	VERB	Thai_2.8	Thai
obj	-5.47012	NOUN	-1.26046	8113190	VERB	Thai_2.8	Thai
nsubj	5.09903	NOUN	0.1202	7337045	VERB	Russian_2.8	Russian
obj	5.07689	NOUN	0.94461	7337045	VERB	Russian_2.8	Russian
nsubj	-0.8791	NOUN	-0.56142	7004836	VERB	Spanish_2.8	Spanish
obj	3.1314	NOUN	2.77415	7004836	VERB	Spanish_2.8	Spanish
nsubj	-5.41107	NOUN	2.86569	1272993	VERB	Kazakh_2.8	Kazakh
obj	-4.67753	NOUN	0.44536	1272993	VERB	Kazakh_2.8	Kazakh
nsubj	4.95616	NOUN	-2.41582	2552801	VERB	Vietnamese_2.8	Vietnamese
obj	4.59567	NOUN	1.7628	2552801	VERB	Vietnamese_2.8	Vietnamese
nsubj	4.59476	NOUN	-0.32247	7647754	VERB	Serbian_2.8	Serbian
obj	4.93022	NOUN	1.58524	7647754	VERB	Serbian_2.8	Serbian
nsubj	0.47769	NOUN	0.75504	2086845	VERB	Cantonese_2.8	Cantonese
obj	-4.61876	NOUN	2.14579	2086845	VERB	Cantonese_2.8	Cantonese
nsubj	2.25937	NOUN	-1.42777	6720789	VERB	Danish_2.8	Danish
obj	-4.58587	NOUN	0.29047	6720789	VERB	Danish_2.8	Danish
nsubj	0.01438	NOUN	-0.47625	7437878	VERB	Komi_Zyrian_2.8	Komi_Zyrian
obj	-0.1642	NOUN	0.58032	7437878	VERB	Komi_Zyrian_2.8	Komi_Zyrian
nsubj	4.47499	NOUN	-0.19631	1113000	VERB	Croatian_2.8	Croatian
obj	5.56214	NOUN	1.06391	1113000	VERB	Croatian_2.8	Croatian
nsubj	-0.51823	NOUN	-1.17599	5528394	VERB	Arabic_2.8	Arabic
obj	-0.46167	NOUN	0.81617	5528394	VERB	Arabic_2.8	Arabic
nsubj	-4.80328	NOUN	0.19103	2327132	VERB	Breton_2.8	Breton
obj	-2.28467	NOUN	1.38482	2327132	VERB	Breton_2.8	Breton
nsubj	-4.72015	NOUN	-0.22128	2640389	VERB	Estonian_2.8	Estonian
obj	-4.52968	NOUN	1.59102	2640389	VERB	Estonian_2.8	Estonian
nsubj	4.5052	NOUN	1.35349	2590882	VERB	Dutch_2.8	Dutch
obj	-4.44285	NOUN	1.70259	2590882	VERB	Dutch_2.8	Dutch
nsubj	-4.36811	NOUN	1.00776	9055344	VERB	French_2.8	French
obj	4.75672	NOUN	1.80394	9055344	VERB	French_2.8	French
nsubj	-0.18811	NOUN	0.41379	5107058	VERB	Italian_2.8	Italian
obj	-0.37664	NOUN	1.23666	5107058	VERB	Italian_2.8	Italian
nsubj	-4.96283	NOUN	0.49975	6463526	VERB	Thai_2.8	Thai
obj	5.50916	NOUN	-1.23549	6463526	VERB	Thai_2.8	Thai
nsubj	-3.65694	NOUN	-0.17392	9968220	VERB	Lithuanian_2.8	Lithuanian
obj	-5.39512	NOUN	1.77456	9968220	VERB	Lithuanian_2.8	Lithuanian
nsubj	-2.99033	NOUN	1.33414	5748157	VERB	Afrikaans_2.8	Afrikaans
obj	5.32082	NOUN	0.25164	5748157	VERB	Afrikaans_2.8	Afrikaans
nsubj	-0.03296	NOUN	-0.48855	2609109	VERB	Danish_2.8	Danish
obj	-0.0203	NOUN	1.2256	2609109	VERB	Danish_2.8	Danish
nsubj	-0.07257	NOUN	-0.21315	2395088	VERB	Romanian_2.8	Romanian
obj	0.40049	NOUN	0.57434	2395088	VERB	Romanian_2.8	Romanian
nsubj	-0.26887	NOUN	0.25725	6244617	VERB	Hungarian_2.8	Hungarian
obj	0.24872	NOUN	0.6553	6244617	VERB	Hungarian_2.8	Hungarian
nsubj	-4.4539	NOUN	0.53388	3005055	VERB	Portuguese_2.8	Portuguese
obj	5.16963	NOUN	0.3824	3005055	VERB	Portuguese_2.8	Portuguese
nsubj	1.95967	NOUN	-0.20285	2681143	VERB	Wolof_2.8	Wolof
obj	4.65527	NOUN	0.43395	2681143	VERB	Wolof_2.8	Wolof
nsubj	-0.13275	NOUN	-0.67808	4157216	VERB	Icelandic_2.8	Icelandic
obj	0.02095	NOUN	-0.01529	4157216	VERB	Icelandic_2.8	Icelandic
nsubj	-3.9084	NOUN	-0.68317	9729741	VERB	Portuguese_2.8	Portuguese
obj	-5.30773	NOUN	1.61615	9729741	VERB	Portuguese_2.8	Portuguese
nsubj	-6.02872	NOUN	-0.19307	6465329	VERB	Vietnamese_2.8	Vietnamese
obj	5.59587	NOUN	0.68051	6465329	VERB	Vietnamese_2.8	Vietnamese
nsubj	-5.21617	NOUN	1.23538	1787520	VERB	Catalan_2.8	Catalan
obj	5.8792	NOUN	2.14936	1787520	VERB	Catalan_2.8	Catalan
nsubj	4.89075	NOUN	2.23371	2252358	VERB	Classical_Chinese_2.8	Classical_Chinese
obj	6.06734	NOUN	-0.46241	2252358	VERB	Classical_Chinese_2.8	Classical_Chinese
nsubj	4.22292	NOUN	-0.34182	4666917	VERB	Sanskrit_2.8	Sanskrit
obj	-4.08598	NOUN	1.08005	4666917	VERB	Sanskrit_2.8	Sanskrit
nsubj	-4.15799	NOUN	1.94693	2712873	VERB	Erzya_2.8	Erzya
obj	-3.79433	NOUN	0.74427	2712873	VERB	Erzya_2.8	Erzya
nsubj	-4.13123	NOUN	-0.80904	1816612	VERB	Welsh_2.8	Welsh
obj	1.42429	NOUN	-0.15248	1816612	VERB	Welsh_2.8	Welsh
nsubj	-0.37509	NOUN	-0.11909	1412501	VERB	Swedish_2.8	Swedish
obj	0.39134	NOUN	0.86327	1412501	VERB	Swedish_2.8	Swedish
nsubj	0.8328	NOUN	-1.21494	3729790	VERB	Vietnamese_2.8	Vietnamese
obj	-1.75238	NOUN	0.34668	3729790	VERB	Vietnamese_2.8	Vietnamese
nsubj	-0.23166	NOUN	1.03198	6545179	VERB	Classical_Chinese_2.8	Classical_Chinese
obj	-0.21677	NOUN	-0.0322	6545179	VERB	Classical_Chinese_2.8	Classical_Chinese
nsubj	-3.24537	NOUN	0.8344	8349590	VERB	English_2.8	English
obj	4.79992	NOUN	1.02169	8349590	VERB	English_2.8	English
nsubj	4.21965	NOUN	-0.4885	9849849	VERB	Slovenian_2.8	Slovenian
obj	5.13762	NOUN	2.67722	9849849	VERB	Slovenian_2.8	Slovenian
nsubj	2.73464	NOUN	0.81311	7286436	VERB	Galician_2.8	Galician
obj	-5.98283	NOUN	2.67046	7286436	VERB	Galician_2.8	Galician
nsubj	1.49608	NOUN	-1.184	750224	VERB	Welsh_2.8	Welsh
obj	3.79519	NOUN	-0.20155	750224	VERB	Welsh_2.8	Welsh
nsubj	0.02112	NOUN	0.62539	2377320	VERB	Ancient_Greek_2.8	Ancient_Greek
obj	-0.28399	NOUN	0.84747	2377320	VERB	Ancient_Greek_2.8	Ancient_Greek
nsubj	-5.39575	NOUN	0.11221	3084966	VERB	North_Sami_2.8	North_Sami
obj	4.71461	NOUN	1.53083	3084966	VERB	North_Sami_2.8	North_Sami
nsubj	-4.19186	NOUN	1.37499	9026966	VERB	Afrikaans_2.8	Afrikaans
obj	5.57497	NOUN	0.00351	9026966	VERB	Afrikaans_2.8	Afrikaans
nsubj	-3.95696	NOUN	0.77406	8021344	VERB	Afrikaans_2.8	Afrikaans
obj	5.45855	NOUN	0.7778	8021344	VERB	Afrikaans_2.8	Afrikaans
nsubj	-5.90836	NOUN	1.46589	4181170	VERB	Kiche_2.8	Kiche
obj	-4.66923	NOUN	-1.59046	4181170	VERB	Kiche_2.8	Kiche
nsubj	4.58675	NOUN	1.35434	1237216	VERB	Afrikaans_2.8	Afrikaans
obj	-5.43885	NOUN	0.19425	1237216	VERB	Afrikaans_2.8	Afrikaans
nsubj	5.03195	NOUN	0.99165	258279	VERB	Hungarian_2.8	Hungarian
obj	-4.85871	NOUN	0.26634	258279	VERB	Hungarian_2.8	Hungarian
nsubj	-3.5092	NOUN	0.30997	4357774	VERB	Urdu_2.8	Urdu
obj	-4.55486	NOUN	1.39782	4357774	VERB	Urdu_2.8	Urdu
nsubj	0.43125	NOUN	-0.11522	5065882	VERB	Swedish_2.8	Swedish
obj	0.34244	NOUN	0.70283	5065882	VERB	Swedish_2.8	Swedish
nsubj	0.23789	NOUN	-0.11616	9455649	VERB	Coptic_2.8	Coptic
obj	-0.02842	NOUN	0.60727	9455649	VERB	Coptic_2.8	Coptic
nsubj	-4.70217	NOUN	0.70213	2702568	VERB	Estonian_2.8	Estonian
obj	-4.2878	NOUN	-0.17765	2702568	VERB	Estonian_2.8	Estonian
nsubj	4.60603	NOUN	0.81336	9409610	VERB	Hungarian_2.8	Hungarian
obj	3.48631	NOUN	1.13078	9409610	VERB	Hungarian_2.8	Hungarian
nsubj	-4.16386	NOUN	0.12839	9406648	VERB	Hindi_2.8	Hindi
obj	-5.41067	NOUN	2.44858	9406648	VERB	Hindi_2.8	Hindi
nsubj	4.67489	NOUN	2.19523	1945691	VERB	French_2.8	French
obj	-4.59724	NOUN	1.6134	1945691	VERB	French_2.8	French
nsubj	5.11862	NOUN	0.60862	2876684	VERB	Catalan_2.8	Catalan
obj	-5.33744	NOUN	2.2217	2876684	VERB	Catalan_2.8	Catalan
nsubj	4.1019	NOUN	-0.42185	3501971	VERB	Old_East_Slavic_2.8	Old_East_Slavic
obj	4.70268	NOUN	0.77693	3501971	VERB	Old_East_Slavic_2.8	Old_East_Slavic
nsubj	-4.91053	NOUN	-0.96417	8817821	VERB	Finnish_2.8	Finnish
obj	-4.55564	NOUN	2.37033	8817821	VERB	Finnish_2.8	Finnish
nsubj	0.56337	NOUN	-0.17691	4741304	VERB	Maltese_2.8	Maltese
obj	-0.43784	NOUN	0.52663	4741304	VERB	Maltese_2.8	Maltese
nsubj	-3.51928	NOUN	0.11273	7595335	VERB	French_2.8	French
obj	3.33769	NOUN	2.10967	7595335	VERB	French_2.8	French
nsubj	-4.59522	NOUN	1.08785	5707400	VERB	French_2.8	French
obj	4.84385	NOUN	0.53418	5707400	VERB	French_2.8	French
nsubj	-4.7417	NOUN	0.04232	8935447	VERB	Serbian_2.8	Serbian
obj	5.32415	NOUN	-0.16253	8935447	VERB	Serbian_2.8	Serbian
nsubj	-3.09595	NOUN	-1.19316	9640999	VERB	Icelandic_2.8	Icelandic
obj	-3.53213	NOUN	0.42921	9640999	VERB	Icelandic_2.8	Icelandic
nsubj	0.58047	NOUN	-0.367	3476109	VERB	Ukrainian_2.8	Ukrainian
obj	0.48888	NOUN	0.32604	3476109	VERB	Ukrainian_2.8	Ukrainian
nsubj	-4.26139	NOUN	0.09477	362065	VERB	Hebrew_2.8	Hebrew
obj	4.59577	NOUN	0.46686	362065	VERB	Hebrew_2.8	Hebrew
nsubj	3.46434	NOUN	0.61883	8844209	VERB	Old_Church_Slavonic_2.8	Old_Church_Slavonic
obj	-2.83098	NOUN	-0.36042	8844209	VERB	Old_Church_Slavonic_2.8	Old_Church_Slavonic
nsubj	2.71953	NOUN	0.51773	989634	VERB	Slovenian_2.8	Slovenian
obj	-2.95967	NOUN	0.81118	989634	VERB	Slovenian_2.8	Slovenian
nsubj	0.18628	NOUN	-0.14948	921270	VERB	Bulgarian_2.8	Bulgarian
obj	-0.44143	NOUN	0.69446	921270	VERB	Bulgarian_2.8	Bulgarian
nsubj	-0.16111	NOUN	-0.37189	7734620	VERB	Lithuanian_2.8	Lithuanian
obj	0.02493	NOUN	0.57314	7734620	VERB	Lithuanian_2.8	Lithuanian
nsubj	0.27661	NOUN	-0.62072	4347638	VERB	Bambara_2.8	Bambara
obj	0.60448	NOUN	-0.18713	4347638	VERB	Bambara_2.8	Bambara
nsubj	-0.23461	NOUN	0.75881	6674485	VERB	Breton_2.8	Breton
obj	-0.24413	NOUN	0.69921	6674485	VERB	Breton_2.8	Breton
nsubj	-4.9777	NOUN	-0.32552	1852697	VERB	Irish_2.8	Irish
obj	-4.18642	NOUN	-0.18835	1852697	VERB	Irish_2.8	Irish
nsubj	-1.5776	NOUN	-0.17732	5052988	VERB	Coptic_2.8	Coptic
obj	-4.118	NOUN	1.01823	5052988	VERB	Coptic_2.8	Coptic
nsubj	-0.16813	NOUN	-0.35716	3605492	VERB	Slovak_2.8	Slovak
obj	-0.51107	NOUN	0.60993	3605492	VERB	Slovak_2.8	Slovak
nsubj	-3.20731	NOUN	0.63573	3346465	VERB	Old_Church_Slavonic_2.8	Old_Church_Slavonic
obj	-3.66561	NOUN	0.90221	3346465	VERB	Old_Church_Slavonic_2.8	Old_Church_Slavonic
nsubj	0.38778	NOUN	-0.32268	6681420	VERB	Persian_2.8	Persian
obj	0.1333	NOUN	0.94	6681420	VERB	Persian_2.8	Persian
nsubj	-5.22757	NOUN	1.05647	3597508	VERB	Slovenian_2.8	Slovenian
obj	-4.48164	NOUN	2.03857	3597508	VERB	Slovenian_2.8	Slovenian
nsubj	-0.39879	NOUN	-0.16266	478294	VERB	Swedish_2.8	Swedish
obj	0.27314	NOUN	0.68422	478294	VERB	Swedish_2.8	Swedish
nsubj	4.58572	NOUN	-1.17382	9603174	VERB	Mbya_Guarani_2.8	Mbya_Guarani
obj	4.18283	NOUN	-0.81233	9603174	VERB	Mbya_Guarani_2.8	Mbya_Guarani
nsubj	3.8186	NOUN	-2.54599	1133399	VERB	Arabic_2.8	Arabic
obj	5.33417	NOUN	0.90302	1133399	VERB	Arabic_2.8	Arabic
nsubj	-0.50383	NOUN	-0.1656	2029265	VERB	Greek_2.8	Greek
obj	0.01308	NOUN	1.05593	2029265	VERB	Greek_2.8	Greek
nsubj	4.69799	NOUN	-1.5255	6555840	VERB	Persian_2.8	Persian
obj	4.26123	NOUN	1.67975	6555840	VERB	Persian_2.8	Persian
nsubj	-4.9942	NOUN	0.2445	2173490	VERB	Amharic_2.8	Amharic
obj	-3.85427	NOUN	1.56308	2173490	VERB	Amharic_2.8	Amharic
nsubj	-4.89139	NOUN	-0.43995	5411104	VERB	Slovak_2.8	Slovak
obj	-5.42542	NOUN	2.65307	5411104	VERB	Slovak_2.8	Slovak
nsubj	-0.37233	NOUN	0.63687	6649425	VERB	Dutch_2.8	Dutch
obj	-0.08233	NOUN	0.99621	6649425	VERB	Dutch_2.8	Dutch
nsubj	-4.89916	NOUN	-0.60215	7140535	VERB	Persian_2.8	Persian
obj	-5.00386	NOUN	1.77675	7140535	VERB	Persian_2.8	Persian
nsubj	-5.29253	NOUN	0.05605	5354979	VERB	Belarusian_2.8	Belarusian
obj	-4.58573	NOUN	1.25178	5354979	VERB	Belarusian_2.8	Belarusian
nsubj	2.94367	NOUN	0.3417	1647084	VERB	Old_East_Slavic_2.8	Old_East_Slavic
obj	3.64879	NOUN	1.02069	1647084	VERB	Old_East_Slavic_2.8	Old_East_Slavic
nsubj	-0.3418	NOUN	-0.08753	2305067	VERB	Finnish_2.8	Finnish
obj	0.38581	NOUN	0.423	2305067	VERB	Finnish_2.8	Finnish
nsubj	1.25611	NOUN	0.0671	6379812	VERB	North_Sami_2.8	North_Sami
obj	-0.16064	NOUN	0.59242	6379812	VERB	North_Sami_2.8	North_Sami
nsubj	4.6476	NOUN	0.43582	5580277	VERB	Bulgarian_2.8	Bulgarian
obj	-4.9813	NOUN	0.27755	5580277	VERB	Bulgarian_2.8	Bulgarian
nsubj	0.37974	NOUN	0.20396	8054493	VERB	Cantonese_2.8	Cantonese
obj	-0.69208	NOUN	0.77895	8054493	VERB	Cantonese_2.8	Cantonese
nsubj	0.13675	NOUN	0.48128	5140662	VERB	Korean_2.8	Korean
obj	0.03727	NOUN	0.42963	5140662	VERB	Korean_2.8	Korean
nsubj	-4.61339	NOUN	0.8243	8053765	VERB	Bulgarian_2.8	Bulgarian
obj	4.89565	NOUN	0.63169	8053765	VERB	Bulgarian_2.8	Bulgarian
nsubj	-4.47867	NOUN	-1.0574	138127	VERB	Wolof_2.8	Wolof
obj	-3.68606	NOUN	0.96265	138127	VERB	Wolof_2.8	Wolof
nsubj	-4.07958	NOUN	3.41724	7142168	VERB	Japanese_2.8	Japanese
obj	-4.68827	NOUN	0.10296	7142168	VERB	Japanese_2.8	Japanese
nsubj	3.61722	NOUN	1.52627	2848824	VERB	Basque_2.8	Basque
obj	-5.7743	NOUN	0.98607	2848824	VERB	Basque_2.8	Basque
nsubj	-4.15358	NOUN	1.78511	2282049	VERB	Galician_2.8	Galician
obj	5.69982	NOUN	1.97046	2282049	VERB	Galician_2.8	Galician
nsubj	-3.3167	NOUN	0.01916	9923306	VERB	French_2.8	French
obj	-4.57021	NOUN	2.27739	9923306	VERB	French_2.8	French
nsubj	-4.83634	NOUN	-0.46254	9230720	VERB	Romanian_2.8	Romanian
obj	-4.82242	NOUN	1.6478	9230720	VERB	Romanian_2.8	Romanian
nsubj	-3.86436	NOUN	-0.48986	3556603	VERB	Coptic_2.8	Coptic
obj	-3.97491	NOUN	0.32827	3556603	VERB	Coptic_2.8	Coptic
nsubj	3.8742	NOUN	-0.80817	4498640	VERB	Norwegian_2.8	Norwegian
obj	4.68921	NOUN	2.0559	4498640	VERB	Norwegian_2.8	Norwegian
nsubj	2.8747	NOUN	2.41129	8163992	VERB	Cantonese_2.8	Cantonese
obj	3.63015	NOUN	2.508	8163992	VERB	Cantonese_2.8	Cantonese
nsubj	0.00032	NOUN	0.05804	8875218	VERB	English_2.8	English
obj	0.05977	NOUN	0.93983	8875218	VERB	English_2.8	English
nsubj	-4.86122	NOUN	-1.33428	2023497	VERB	Persian_2.8	Persian
obj	-4.32938	NOUN	1.68802	2023497	VERB	Persian_2.8	Persian
nsubj	-5.26388	NOUN	1.94698	7039702	VERB	Classical_Chinese_2.8	Classical_Chinese
obj	-5.74587	NOUN	-1.21094	7039702	VERB	Classical_Chinese_2.8	Classical_Chinese
nsubj	-0.10142	NOUN	-0.37037	8907221	VERB	Romanian_2.8	Romanian
obj	-0.03651	NOUN	0.55362	8907221	VERB	Romanian_2.8	Romanian
nsubj	-4.13468	NOUN	-0.67618	7437962	VERB	Danish_2.8	Danish
obj	-3.403	NOUN	2.29877	7437962	VERB	Danish_2.8	Danish
nsubj	3.52154	NOUN	0.11568	1436241	VERB	Ukrainian_2.8	Ukrainian
obj	-5.22158	NOUN	-0.00716	1436241	VERB	Ukrainian_2.8	Ukrainian
nsubj	-4.36359	NOUN	0.36901	9339224	VERB	Kurmanji_2.8	Kurmanji
obj	-4.3094	NOUN	0.39825	9339224	VERB	Kurmanji_2.8	Kurmanji
nsubj	1.33183	NOUN	-0.56967	1057140	VERB	Gothic_2.8	Gothic
obj	3.6367	NOUN	-0.12858	1057140	VERB	Gothic_2.8	Gothic
nsubj	-0.01199	NOUN	0.38783	1167314	VERB	Dutch_2.8	Dutch
obj	-0.02614	NOUN	1.1581	1167314	VERB	Dutch_2.8	Dutch
nsubj	-5.2835	NOUN	-0.08864	1769375	VERB	Lithuanian_2.8	Lithuanian
obj	-3.83233	NOUN	2.88491	1769375	VERB	Lithuanian_2.8	Lithuanian
nsubj	-4.8975	NOUN	-0.85892	7288317	VERB	Czech_2.8	Czech
obj	-5.24192	NOUN	1.77625	7288317	VERB	Czech_2.8	Czech
nsubj	-0.28813	NOUN	-0.30989	3596091	VERB	Greek_2.8	Greek
obj	-0.61106	NOUN	1.14765	3596091	VERB	Greek_2.8	Greek
nsubj	-0.04118	NOUN	0.25362	8476208	VERB	Hungarian_2.8	Hungarian
obj	0.65844	NOUN	0.63972	8476208	VERB	Hungarian_2.8	Hungarian
nsubj	-0.18626	NOUN	0.1215	3426518	VERB	Afrikaans_2.8	Afrikaans
obj	0.61155	NOUN	0.88834	3426518	VERB	Afrikaans_2.8	Afrikaans
nsubj	2.38277	NOUN	-0.10317	3553535	VERB	Naija_2.8	Naija
obj	3.62565	NOUN	0.9432	3553535	VERB	Naija_2.8	Naija
nsubj	3.10084	NOUN	0.08373	2577931	VERB	Norwegian_2.8	Norwegian
obj	2.86147	NOUN	1.90214	2577931	VERB	Norwegian_2.8	Norwegian
nsubj	3.24244	NOUN	-0.04445	6448357	VERB	Maltese_2.8	Maltese
obj	4.51719	NOUN	1.11331	6448357	VERB	Maltese_2.8	Maltese
nsubj	0.22262	NOUN	1.04901	1657396	VERB	Japanese_2.8	Japanese
obj	0.32634	NOUN	0.94337	1657396	VERB	Japanese_2.8	Japanese
nsubj	4.5861	NOUN	0.81375	9802894	VERB	Bambara_2.8	Bambara
obj	-5.0823	NOUN	-0.2148	9802894	VERB	Bambara_2.8	Bambara
nsubj	-4.16365	NOUN	0.29307	5062276	VERB	Bulgarian_2.8	Bulgarian
obj	5.15462	NOUN	0.79221	5062276	VERB	Bulgarian_2.8	Bulgarian
nsubj	-5.38591	NOUN	0.43412	600443	VERB	Western_Armenian_2.8	Western_Armenian
obj	3.75172	NOUN	-0.40538	600443	VERB	Western_Armenian_2.8	Western_Armenian
nsubj	3.57825	NOUN	3.03264	8543819	VERB	Japanese_2.8	Japanese
obj	4.44376	NOUN	2.33708	8543819	VERB	Japanese_2.8	Japanese
nsubj	4.10794	NOUN	1.44675	4026530	VERB	Urdu_2.8	Urdu
obj	-4.80169	NOUN	1.19188	4026530	VERB	Urdu_2.8	Urdu
nsubj	3.49885	NOUN	-0.92729	429236	VERB	Greek_2.8	Greek
obj	0.55373	NOUN	2.50245	429236	VERB	Greek_2.8	Greek
nsubj	5.09222	NOUN	0.99038	531348	VERB	Bambara_2.8	Bambara
obj	-5.73073	NOUN	-0.90856	531348	VERB	Bambara_2.8	Bambara
nsubj	-0.08636	NOUN	0.11932	8992627	VERB	Cantonese_2.8	Cantonese
obj	1.36415	NOUN	0.72856	8992627	VERB	Cantonese_2.8	Cantonese
nsubj	-3.78844	NOUN	1.46748	8938942	VERB	French_2.8	French
obj	5.41212	NOUN	1.7903	8938942	VERB	French_2.8	French
nsubj	-5.06563	NOUN	2.14532	6809995	VERB	Kazakh_2.8	Kazakh
obj	5.15009	NOUN	0.43683	6809995	VERB	Kazakh_2.8	Kazakh
nsubj	-6.01606	NOUN	-0.72453	7935555	VERB	Manx_2.8	Manx
obj	-5.11828	NOUN	1.92745	7935555	VERB	Manx_2.8	Manx
nsubj	0.03766	NOUN	1.18049	2950874	VERB	Japanese_2.8	Japanese
obj	0.49205	NOUN	0.44388	2950874	VERB	Japanese_2.8	Japanese
nsubj	-5.14131	NOUN	2.22294	9538955	VERB	Erzya_2.8	Erzya
obj	-4.50348	NOUN	0.30182	9538955	VERB	Erzya_2.8	Erzya
nsubj	-4.32846	NOUN	0.43919	1448297	VERB	Hindi_2.8	Hindi
obj	2.1777	NOUN	1.14856	1448297	VERB	Hindi_2.8	Hindi
nsubj	0.18584	NOUN	0.21544	4529776	VERB	English_2.8	English
obj	-0.45846	NOUN	0.92286	4529776	VERB	English_2.8	English
nsubj	0.60816	NOUN	0.69437	8629763	VERB	Ancient_Greek_2.8	Ancient_Greek
obj	3.98304	NOUN	2.16814	8629763	VERB	Ancient_Greek_2.8	Ancient_Greek
nsubj	-4.27357	NOUN	-0.69341	6956210	VERB	Bulgarian_2.8	Bulgarian
obj	-5.62925	NOUN	2.17376	6956210	VERB	Bulgarian_2.8	Bulgarian
nsubj	0.22487	NOUN	0.45805	9846432	VERB	Erzya_2.8	Erzya
obj	-0.60564	NOUN	-0.3028	9846432	VERB	Erzya_2.8	Erzya
nsubj	-1.73443	NOUN	0.28855	6817652	VERB	Italian_2.8	Italian
obj	-3.92721	NOUN	0.98961	6817652	VERB	Italian_2.8	Italian
nsubj	-4.22654	NOUN	1.26874	3943902	VERB	Urdu_2.8	Urdu
obj	-4.04617	NOUN	3.37563	3943902	VERB	Urdu_2.8	Urdu
nsubj	-3.02962	NOUN	0.53757	3387318	VERB	Czech_2.8	Czech
obj	5.04494	NOUN	1.84732	3387318	VERB	Czech_2.8	Czech
nsubj	-5.91176	NOUN	2.32669	7478808	VERB	Kiche_2.8	Kiche
obj	-5.43918	NOUN	-1.02958	7478808	VERB	Kiche_2.8	Kiche
nsubj	3.87361	NOUN	-0.59212	5091963	VERB	Welsh_2.8	Welsh
obj	-3.56231	NOUN	-0.03766	5091963	VERB	Welsh_2.8	Welsh
nsubj	-3.62382	NOUN	0.2785	2103739	VERB	Akkadian_2.8	Akkadian
obj	-6.01976	NOUN	0.19395	2103739	VERB	Akkadian_2.8	Akkadian
nsubj	4.87681	NOUN	0.55985	8640124	VERB	Basque_2.8	Basque
obj	5.05928	NOUN	1.5334	8640124	VERB	Basque_2.8	Basque
nsubj	4.97972	NOUN	0.22282	588240	VERB	Estonian_2.8	Estonian
obj	4.61352	NOUN	1.31259	588240	VERB	Estonian_2.8	Estonian
nsubj	-2.98316	NOUN	1.18017	2290373	VERB	Gothic_2.8	Gothic
obj	3.79013	NOUN	-0.09223	2290373	VERB	Gothic_2.8	Gothic
nsubj	-5.41791	NOUN	-1.43814	2865742	VERB	Vietnamese_2.8	Vietnamese
obj	6.0309	NOUN	-0.18583	2865742	VERB	Vietnamese_2.8	Vietnamese
nsubj	-4.31128	NOUN	-0.00936	9372732	VERB	Italian_2.8	Italian
obj	-4.8145	NOUN	2.15825	9372732	VERB	Italian_2.8	Italian
